assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_009429065.1	PRJNA224116	SAMN13091356			na		47715	47715	Lacticaseibacillus rhamnosus	strain=IDCC 3201		latest	Chromosome	Major	Full	2019/10/31	ASM942906v1	Research Laboratories, Ildong Pharmaceutical	GCA_009429065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/429/065/GCF_009429065.1_ASM942906v1	./data/refseq/bacteria/GCF_009429065.1/GCF_009429065.1_ASM942906v1_rna_from_genomic.fna.gz
GCF_009429065.1	PRJNA224116	SAMN13091356			na		47715	47715	Lacticaseibacillus rhamnosus	strain=IDCC 3201		latest	Chromosome	Major	Full	2019/10/31	ASM942906v1	Research Laboratories, Ildong Pharmaceutical	GCA_009429065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/429/065/GCF_009429065.1_ASM942906v1	./data/refseq/bacteria/GCF_009429065.1/GCF_009429065.1_ASM942906v1_assembly_report.txt
GCF_009429065.1	PRJNA224116	SAMN13091356			na		47715	47715	Lacticaseibacillus rhamnosus	strain=IDCC 3201		latest	Chromosome	Major	Full	2019/10/31	ASM942906v1	Research Laboratories, Ildong Pharmaceutical	GCA_009429065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/429/065/GCF_009429065.1_ASM942906v1	./data/refseq/bacteria/GCF_009429065.1/GCF_009429065.1_ASM942906v1_assembly_stats.txt
GCF_009429065.1	PRJNA224116	SAMN13091356			na		47715	47715	Lacticaseibacillus rhamnosus	strain=IDCC 3201		latest	Chromosome	Major	Full	2019/10/31	ASM942906v1	Research Laboratories, Ildong Pharmaceutical	GCA_009429065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/429/065/GCF_009429065.1_ASM942906v1	./data/refseq/bacteria/GCF_009429065.1/GCF_009429065.1_ASM942906v1_feature_table.txt.gz
GCF_009720565.1	PRJNA224116	SAMN13344000			na		47715	47715	Lacticaseibacillus rhamnosus	strain=BIO5326		latest	Complete Genome	Major	Full	2019/11/30	ASM972056v1	Bioprox	GCA_009720565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/720/565/GCF_009720565.1_ASM972056v1	./data/refseq/bacteria/GCF_009720565.1/GCF_009720565.1_ASM972056v1_genomic.fna.gz
GCF_009720565.1	PRJNA224116	SAMN13344000			na		47715	47715	Lacticaseibacillus rhamnosus	strain=BIO5326		latest	Complete Genome	Major	Full	2019/11/30	ASM972056v1	Bioprox	GCA_009720565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/720/565/GCF_009720565.1_ASM972056v1	./data/refseq/bacteria/GCF_009720565.1/GCF_009720565.1_ASM972056v1_rna_from_genomic.fna.gz
GCF_009720565.1	PRJNA224116	SAMN13344000			na		47715	47715	Lacticaseibacillus rhamnosus	strain=BIO5326		latest	Complete Genome	Major	Full	2019/11/30	ASM972056v1	Bioprox	GCA_009720565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/720/565/GCF_009720565.1_ASM972056v1	./data/refseq/bacteria/GCF_009720565.1/GCF_009720565.1_ASM972056v1_assembly_report.txt
GCF_009720565.1	PRJNA224116	SAMN13344000			na		47715	47715	Lacticaseibacillus rhamnosus	strain=BIO5326		latest	Complete Genome	Major	Full	2019/11/30	ASM972056v1	Bioprox	GCA_009720565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/720/565/GCF_009720565.1_ASM972056v1	./data/refseq/bacteria/GCF_009720565.1/GCF_009720565.1_ASM972056v1_assembly_stats.txt
GCF_009720565.1	PRJNA224116	SAMN13344000			na		47715	47715	Lacticaseibacillus rhamnosus	strain=BIO5326		latest	Complete Genome	Major	Full	2019/11/30	ASM972056v1	Bioprox	GCA_009720565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/720/565/GCF_009720565.1_ASM972056v1	./data/refseq/bacteria/GCF_009720565.1/GCF_009720565.1_ASM972056v1_feature_table.txt.gz
GCF_013167115.1	PRJNA224116	SAMN14943671			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LV108		latest	Complete Genome	Major	Full	2020/05/26	ASM1316711v1	Uni-enterprise (China) Holding, Ltd.	GCA_013167115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/115/GCF_013167115.1_ASM1316711v1	./data/refseq/bacteria/GCF_013167115.1/GCF_013167115.1_ASM1316711v1_genomic.fna.gz
GCF_013167115.1	PRJNA224116	SAMN14943671			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LV108		latest	Complete Genome	Major	Full	2020/05/26	ASM1316711v1	Uni-enterprise (China) Holding, Ltd.	GCA_013167115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/115/GCF_013167115.1_ASM1316711v1	./data/refseq/bacteria/GCF_013167115.1/GCF_013167115.1_ASM1316711v1_rna_from_genomic.fna.gz
GCF_013167115.1	PRJNA224116	SAMN14943671			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LV108		latest	Complete Genome	Major	Full	2020/05/26	ASM1316711v1	Uni-enterprise (China) Holding, Ltd.	GCA_013167115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/115/GCF_013167115.1_ASM1316711v1	./data/refseq/bacteria/GCF_013167115.1/GCF_013167115.1_ASM1316711v1_assembly_report.txt
GCF_013167115.1	PRJNA224116	SAMN14943671			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LV108		latest	Complete Genome	Major	Full	2020/05/26	ASM1316711v1	Uni-enterprise (China) Holding, Ltd.	GCA_013167115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/115/GCF_013167115.1_ASM1316711v1	./data/refseq/bacteria/GCF_013167115.1/GCF_013167115.1_ASM1316711v1_assembly_stats.txt
GCF_013167115.1	PRJNA224116	SAMN14943671			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LV108		latest	Complete Genome	Major	Full	2020/05/26	ASM1316711v1	Uni-enterprise (China) Holding, Ltd.	GCA_013167115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/115/GCF_013167115.1_ASM1316711v1	./data/refseq/bacteria/GCF_013167115.1/GCF_013167115.1_ASM1316711v1_feature_table.txt.gz
GCF_015377485.1	PRJNA224116	SAMN13106275			na		47715	47715	Lacticaseibacillus rhamnosus	strain=TK-F8B		latest	Complete Genome	Major	Full	2020/11/12	ASM1537748v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCA_015377485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/377/485/GCF_015377485.1_ASM1537748v1	./data/refseq/bacteria/GCF_015377485.1/GCF_015377485.1_ASM1537748v1_genomic.fna.gz
GCF_015377485.1	PRJNA224116	SAMN13106275			na		47715	47715	Lacticaseibacillus rhamnosus	strain=TK-F8B		latest	Complete Genome	Major	Full	2020/11/12	ASM1537748v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCA_015377485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/377/485/GCF_015377485.1_ASM1537748v1	./data/refseq/bacteria/GCF_015377485.1/GCF_015377485.1_ASM1537748v1_rna_from_genomic.fna.gz
GCF_015377485.1	PRJNA224116	SAMN13106275			na		47715	47715	Lacticaseibacillus rhamnosus	strain=TK-F8B		latest	Complete Genome	Major	Full	2020/11/12	ASM1537748v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCA_015377485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/377/485/GCF_015377485.1_ASM1537748v1	./data/refseq/bacteria/GCF_015377485.1/GCF_015377485.1_ASM1537748v1_assembly_report.txt
GCF_015377485.1	PRJNA224116	SAMN13106275			na		47715	47715	Lacticaseibacillus rhamnosus	strain=TK-F8B		latest	Complete Genome	Major	Full	2020/11/12	ASM1537748v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCA_015377485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/377/485/GCF_015377485.1_ASM1537748v1	./data/refseq/bacteria/GCF_015377485.1/GCF_015377485.1_ASM1537748v1_assembly_stats.txt
GCF_015377485.1	PRJNA224116	SAMN13106275			na		47715	47715	Lacticaseibacillus rhamnosus	strain=TK-F8B		latest	Complete Genome	Major	Full	2020/11/12	ASM1537748v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCA_015377485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/377/485/GCF_015377485.1_ASM1537748v1	./data/refseq/bacteria/GCF_015377485.1/GCF_015377485.1_ASM1537748v1_feature_table.txt.gz
GCF_016599675.1	PRJNA224116	SAMN17141195			na		47715	47715	Lacticaseibacillus rhamnosus	strain=B6		latest	Complete Genome	Major	Full	2021/01/11	ASM1659967v2	Technology Center of Bright Dairy & Food Co., Ltd, China	GCA_016599675.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/675/GCF_016599675.1_ASM1659967v2	./data/refseq/bacteria/GCF_016599675.1/GCF_016599675.1_ASM1659967v2_genomic.fna.gz
GCF_016599675.1	PRJNA224116	SAMN17141195			na		47715	47715	Lacticaseibacillus rhamnosus	strain=B6		latest	Complete Genome	Major	Full	2021/01/11	ASM1659967v2	Technology Center of Bright Dairy & Food Co., Ltd, China	GCA_016599675.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/675/GCF_016599675.1_ASM1659967v2	./data/refseq/bacteria/GCF_016599675.1/GCF_016599675.1_ASM1659967v2_rna_from_genomic.fna.gz
GCF_016599675.1	PRJNA224116	SAMN17141195			na		47715	47715	Lacticaseibacillus rhamnosus	strain=B6		latest	Complete Genome	Major	Full	2021/01/11	ASM1659967v2	Technology Center of Bright Dairy & Food Co., Ltd, China	GCA_016599675.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/675/GCF_016599675.1_ASM1659967v2	./data/refseq/bacteria/GCF_016599675.1/GCF_016599675.1_ASM1659967v2_assembly_report.txt
GCF_016599675.1	PRJNA224116	SAMN17141195			na		47715	47715	Lacticaseibacillus rhamnosus	strain=B6		latest	Complete Genome	Major	Full	2021/01/11	ASM1659967v2	Technology Center of Bright Dairy & Food Co., Ltd, China	GCA_016599675.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/675/GCF_016599675.1_ASM1659967v2	./data/refseq/bacteria/GCF_016599675.1/GCF_016599675.1_ASM1659967v2_assembly_stats.txt
GCF_016599675.1	PRJNA224116	SAMN17141195			na		47715	47715	Lacticaseibacillus rhamnosus	strain=B6		latest	Complete Genome	Major	Full	2021/01/11	ASM1659967v2	Technology Center of Bright Dairy & Food Co., Ltd, China	GCA_016599675.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/675/GCF_016599675.1_ASM1659967v2	./data/refseq/bacteria/GCF_016599675.1/GCF_016599675.1_ASM1659967v2_feature_table.txt.gz
GCF_016653515.1	PRJNA224116	SAMN17214539			na		47715	47715	Lacticaseibacillus rhamnosus	strain=KF7		latest	Complete Genome	Major	Full	2021/01/17	ASM1665351v1	Technology Center of Bright Dairy & Food Co., Ltd,China	GCA_016653515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/515/GCF_016653515.1_ASM1665351v1	./data/refseq/bacteria/GCF_016653515.1/GCF_016653515.1_ASM1665351v1_genomic.fna.gz
GCF_016653515.1	PRJNA224116	SAMN17214539			na		47715	47715	Lacticaseibacillus rhamnosus	strain=KF7		latest	Complete Genome	Major	Full	2021/01/17	ASM1665351v1	Technology Center of Bright Dairy & Food Co., Ltd,China	GCA_016653515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/515/GCF_016653515.1_ASM1665351v1	./data/refseq/bacteria/GCF_016653515.1/GCF_016653515.1_ASM1665351v1_rna_from_genomic.fna.gz
GCF_016653515.1	PRJNA224116	SAMN17214539			na		47715	47715	Lacticaseibacillus rhamnosus	strain=KF7		latest	Complete Genome	Major	Full	2021/01/17	ASM1665351v1	Technology Center of Bright Dairy & Food Co., Ltd,China	GCA_016653515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/515/GCF_016653515.1_ASM1665351v1	./data/refseq/bacteria/GCF_016653515.1/GCF_016653515.1_ASM1665351v1_assembly_report.txt
GCF_016653515.1	PRJNA224116	SAMN17214539			na		47715	47715	Lacticaseibacillus rhamnosus	strain=KF7		latest	Complete Genome	Major	Full	2021/01/17	ASM1665351v1	Technology Center of Bright Dairy & Food Co., Ltd,China	GCA_016653515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/515/GCF_016653515.1_ASM1665351v1	./data/refseq/bacteria/GCF_016653515.1/GCF_016653515.1_ASM1665351v1_assembly_stats.txt
GCF_016653515.1	PRJNA224116	SAMN17214539			na		47715	47715	Lacticaseibacillus rhamnosus	strain=KF7		latest	Complete Genome	Major	Full	2021/01/17	ASM1665351v1	Technology Center of Bright Dairy & Food Co., Ltd,China	GCA_016653515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/515/GCF_016653515.1_ASM1665351v1	./data/refseq/bacteria/GCF_016653515.1/GCF_016653515.1_ASM1665351v1_feature_table.txt.gz
GCF_017795605.1	PRJNA224116	SAMN14558312			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LDTM7511		latest	Complete Genome	Major	Full	2021/04/06	ASM1779560v1	Seoul National University	GCA_017795605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/795/605/GCF_017795605.1_ASM1779560v1	./data/refseq/bacteria/GCF_017795605.1/GCF_017795605.1_ASM1779560v1_genomic.fna.gz
GCF_017795605.1	PRJNA224116	SAMN14558312			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LDTM7511		latest	Complete Genome	Major	Full	2021/04/06	ASM1779560v1	Seoul National University	GCA_017795605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/795/605/GCF_017795605.1_ASM1779560v1	./data/refseq/bacteria/GCF_017795605.1/GCF_017795605.1_ASM1779560v1_rna_from_genomic.fna.gz
GCF_017795605.1	PRJNA224116	SAMN14558312			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LDTM7511		latest	Complete Genome	Major	Full	2021/04/06	ASM1779560v1	Seoul National University	GCA_017795605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/795/605/GCF_017795605.1_ASM1779560v1	./data/refseq/bacteria/GCF_017795605.1/GCF_017795605.1_ASM1779560v1_assembly_report.txt
GCF_017795605.1	PRJNA224116	SAMN14558312			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LDTM7511		latest	Complete Genome	Major	Full	2021/04/06	ASM1779560v1	Seoul National University	GCA_017795605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/795/605/GCF_017795605.1_ASM1779560v1	./data/refseq/bacteria/GCF_017795605.1/GCF_017795605.1_ASM1779560v1_assembly_stats.txt
GCF_017795605.1	PRJNA224116	SAMN14558312			na		47715	47715	Lacticaseibacillus rhamnosus	strain=LDTM7511		latest	Complete Genome	Major	Full	2021/04/06	ASM1779560v1	Seoul National University	GCA_017795605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/795/605/GCF_017795605.1_ASM1779560v1	./data/refseq/bacteria/GCF_017795605.1/GCF_017795605.1_ASM1779560v1_feature_table.txt.gz
GCF_018141205.1	PRJNA224116	SAMN18687446			na		47715	47715	Lacticaseibacillus rhamnosus	strain=CE1		latest	Complete Genome	Major	Full	2021/04/27	ASM1814120v1	Howard University	GCA_018141205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/205/GCF_018141205.1_ASM1814120v1	./data/refseq/bacteria/GCF_018141205.1/GCF_018141205.1_ASM1814120v1_genomic.fna.gz
GCF_018141205.1	PRJNA224116	SAMN18687446			na		47715	47715	Lacticaseibacillus rhamnosus	strain=CE1		latest	Complete Genome	Major	Full	2021/04/27	ASM1814120v1	Howard University	GCA_018141205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/205/GCF_018141205.1_ASM1814120v1	./data/refseq/bacteria/GCF_018141205.1/GCF_018141205.1_ASM1814120v1_rna_from_genomic.fna.gz
GCF_018141205.1	PRJNA224116	SAMN18687446			na		47715	47715	Lacticaseibacillus rhamnosus	strain=CE1		latest	Complete Genome	Major	Full	2021/04/27	ASM1814120v1	Howard University	GCA_018141205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/205/GCF_018141205.1_ASM1814120v1	./data/refseq/bacteria/GCF_018141205.1/GCF_018141205.1_ASM1814120v1_assembly_report.txt
GCF_018141205.1	PRJNA224116	SAMN18687446			na		47715	47715	Lacticaseibacillus rhamnosus	strain=CE1		latest	Complete Genome	Major	Full	2021/04/27	ASM1814120v1	Howard University	GCA_018141205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/205/GCF_018141205.1_ASM1814120v1	./data/refseq/bacteria/GCF_018141205.1/GCF_018141205.1_ASM1814120v1_assembly_stats.txt
GCF_018141205.1	PRJNA224116	SAMN18687446			na		47715	47715	Lacticaseibacillus rhamnosus	strain=CE1		latest	Complete Genome	Major	Full	2021/04/27	ASM1814120v1	Howard University	GCA_018141205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/205/GCF_018141205.1_ASM1814120v1	./data/refseq/bacteria/GCF_018141205.1/GCF_018141205.1_ASM1814120v1_feature_table.txt.gz
GCF_018228745.1	PRJNA224116	SAMN18868053			na		47715	47715	Lacticaseibacillus rhamnosus	strain=X253		latest	Complete Genome	Major	Full	2021/05/03	ASM1822874v1	Shijiazhuang Junlebao Dairy Co., Ltd.	GCA_018228745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/228/745/GCF_018228745.1_ASM1822874v1	./data/refseq/bacteria/GCF_018228745.1/GCF_018228745.1_ASM1822874v1_genomic.fna.gz
GCF_018228745.1	PRJNA224116	SAMN18868053			na		47715	47715	Lacticaseibacillus rhamnosus	strain=X253		latest	Complete Genome	Major	Full	2021/05/03	ASM1822874v1	Shijiazhuang Junlebao Dairy Co., Ltd.	GCA_018228745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/228/745/GCF_018228745.1_ASM1822874v1	./data/refseq/bacteria/GCF_018228745.1/GCF_018228745.1_ASM1822874v1_rna_from_genomic.fna.gz
GCF_018228745.1	PRJNA224116	SAMN18868053			na		47715	47715	Lacticaseibacillus rhamnosus	strain=X253		latest	Complete Genome	Major	Full	2021/05/03	ASM1822874v1	Shijiazhuang Junlebao Dairy Co., Ltd.	GCA_018228745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/228/745/GCF_018228745.1_ASM1822874v1	./data/refseq/bacteria/GCF_018228745.1/GCF_018228745.1_ASM1822874v1_assembly_report.txt
GCF_018228745.1	PRJNA224116	SAMN18868053			na		47715	47715	Lacticaseibacillus rhamnosus	strain=X253		latest	Complete Genome	Major	Full	2021/05/03	ASM1822874v1	Shijiazhuang Junlebao Dairy Co., Ltd.	GCA_018228745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/228/745/GCF_018228745.1_ASM1822874v1	./data/refseq/bacteria/GCF_018228745.1/GCF_018228745.1_ASM1822874v1_assembly_stats.txt
GCF_018228745.1	PRJNA224116	SAMN18868053			na		47715	47715	Lacticaseibacillus rhamnosus	strain=X253		latest	Complete Genome	Major	Full	2021/05/03	ASM1822874v1	Shijiazhuang Junlebao Dairy Co., Ltd.	GCA_018228745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/228/745/GCF_018228745.1_ASM1822874v1	./data/refseq/bacteria/GCF_018228745.1/GCF_018228745.1_ASM1822874v1_feature_table.txt.gz
GCF_018286375.1	PRJNA224116	SAMN18869154			na		47715	47715	Lacticaseibacillus rhamnosus	strain=AS		latest	Complete Genome	Major	Full	2021/05/06	ASM1828637v1	Howard University	GCA_018286375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/286/375/GCF_018286375.1_ASM1828637v1	./data/refseq/bacteria/GCF_018286375.1/GCF_018286375.1_ASM1828637v1_genomic.fna.gz
GCF_018286375.1	PRJNA224116	SAMN18869154			na		47715	47715	Lacticaseibacillus rhamnosus	strain=AS		latest	Complete Genome	Major	Full	2021/05/06	ASM1828637v1	Howard University	GCA_018286375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/286/375/GCF_018286375.1_ASM1828637v1	./data/refseq/bacteria/GCF_018286375.1/GCF_018286375.1_ASM1828637v1_rna_from_genomic.fna.gz
GCF_018286375.1	PRJNA224116	SAMN18869154			na		47715	47715	Lacticaseibacillus rhamnosus	strain=AS		latest	Complete Genome	Major	Full	2021/05/06	ASM1828637v1	Howard University	GCA_018286375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/286/375/GCF_018286375.1_ASM1828637v1	./data/refseq/bacteria/GCF_018286375.1/GCF_018286375.1_ASM1828637v1_assembly_report.txt
GCF_018286375.1	PRJNA224116	SAMN18869154			na		47715	47715	Lacticaseibacillus rhamnosus	strain=AS		latest	Complete Genome	Major	Full	2021/05/06	ASM1828637v1	Howard University	GCA_018286375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/286/375/GCF_018286375.1_ASM1828637v1	./data/refseq/bacteria/GCF_018286375.1/GCF_018286375.1_ASM1828637v1_assembly_stats.txt
GCF_018286375.1	PRJNA224116	SAMN18869154			na		47715	47715	Lacticaseibacillus rhamnosus	strain=AS		latest	Complete Genome	Major	Full	2021/05/06	ASM1828637v1	Howard University	GCA_018286375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/286/375/GCF_018286375.1_ASM1828637v1	./data/refseq/bacteria/GCF_018286375.1/GCF_018286375.1_ASM1828637v1_feature_table.txt.gz
GCF_900636875.1	PRJNA224116	SAMEA3881060			na		47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13710		latest	Complete Genome	Major	Full	2018/12/20	44927_D01	SC	GCA_900636875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/875/GCF_900636875.1_44927_D01	./data/refseq/bacteria/GCF_900636875.1/GCF_900636875.1_44927_D01_genomic.fna.gz
GCF_900636875.1	PRJNA224116	SAMEA3881060			na		47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13710		latest	Complete Genome	Major	Full	2018/12/20	44927_D01	SC	GCA_900636875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/875/GCF_900636875.1_44927_D01	./data/refseq/bacteria/GCF_900636875.1/GCF_900636875.1_44927_D01_rna_from_genomic.fna.gz
GCF_900636875.1	PRJNA224116	SAMEA3881060			na		47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13710		latest	Complete Genome	Major	Full	2018/12/20	44927_D01	SC	GCA_900636875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/875/GCF_900636875.1_44927_D01	./data/refseq/bacteria/GCF_900636875.1/GCF_900636875.1_44927_D01_assembly_report.txt
GCF_900636875.1	PRJNA224116	SAMEA3881060			na		47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13710		latest	Complete Genome	Major	Full	2018/12/20	44927_D01	SC	GCA_900636875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/875/GCF_900636875.1_44927_D01	./data/refseq/bacteria/GCF_900636875.1/GCF_900636875.1_44927_D01_assembly_stats.txt
GCF_900636875.1	PRJNA224116	SAMEA3881060			na		47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13710		latest	Complete Genome	Major	Full	2018/12/20	44927_D01	SC	GCA_900636875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/875/GCF_900636875.1_44927_D01	./data/refseq/bacteria/GCF_900636875.1/GCF_900636875.1_44927_D01_feature_table.txt.gz
GCF_900636965.1	PRJNA224116	SAMEA3905380			na	assembly from type material	47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13764		latest	Complete Genome	Major	Full	2018/12/20	45296_G02	SC	GCA_900636965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/965/GCF_900636965.1_45296_G02	./data/refseq/bacteria/GCF_900636965.1/GCF_900636965.1_45296_G02_genomic.fna.gz
GCF_900636965.1	PRJNA224116	SAMEA3905380			na	assembly from type material	47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13764		latest	Complete Genome	Major	Full	2018/12/20	45296_G02	SC	GCA_900636965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/965/GCF_900636965.1_45296_G02	./data/refseq/bacteria/GCF_900636965.1/GCF_900636965.1_45296_G02_rna_from_genomic.fna.gz
GCF_900636965.1	PRJNA224116	SAMEA3905380			na	assembly from type material	47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13764		latest	Complete Genome	Major	Full	2018/12/20	45296_G02	SC	GCA_900636965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/965/GCF_900636965.1_45296_G02	./data/refseq/bacteria/GCF_900636965.1/GCF_900636965.1_45296_G02_assembly_report.txt
GCF_900636965.1	PRJNA224116	SAMEA3905380			na	assembly from type material	47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13764		latest	Complete Genome	Major	Full	2018/12/20	45296_G02	SC	GCA_900636965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/965/GCF_900636965.1_45296_G02	./data/refseq/bacteria/GCF_900636965.1/GCF_900636965.1_45296_G02_assembly_stats.txt
GCF_900636965.1	PRJNA224116	SAMEA3905380			na	assembly from type material	47715	47715	Lacticaseibacillus rhamnosus	strain=NCTC13764		latest	Complete Genome	Major	Full	2018/12/20	45296_G02	SC	GCA_900636965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/965/GCF_900636965.1_45296_G02	./data/refseq/bacteria/GCF_900636965.1/GCF_900636965.1_45296_G02_feature_table.txt.gz
GCF_902381635.1	PRJNA224116	SAMEA5850796			na		47715	47715	Lacticaseibacillus rhamnosus		MGYG-HGUT-01293	latest	Complete Genome	Major	Full	2019/08/10	UHGG_MGYG-HGUT-01293	EMG	GCA_902381635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/381/635/GCF_902381635.1_UHGG_MGYG-HGUT-01293	./data/refseq/bacteria/GCF_902381635.1/GCF_902381635.1_UHGG_MGYG-HGUT-01293_genomic.fna.gz
