assembly_accession	start	end	orientation
GCF_004771175.1	2664775	2666332	-
GCF_004771195.1	233804	235353	+
GCF_004771195.1	239825	241374	+
GCF_004771195.1	1749378	1750927	-
GCF_004771195.1	1853356	1854905	-
GCF_004771195.1	2401948	2403497	-
GCF_004771195.1	2638499	2640048	-
GCF_005154665.1	432718	434275	+
GCF_005154665.1	1031228	1032785	+
GCF_005154665.1	1135905	1137462	+
GCF_005154665.1	2636164	2637721	-
GCF_005154665.1	2642183	2643740	-
GCF_005154665.1	2879982	2881539	-
GCF_006364655.1	443489	445038	+
GCF_006364655.1	548167	549716	+
GCF_006364655.1	2039422	2040971	-
GCF_006364655.1	2045441	2046990	-
GCF_006364655.1	2552751	2554300	+
GCF_006364655.1	2795578	2797127	+
GCF_008807195.1	2912429	2913978	-
GCF_008807215.1	3051304	3052853	-
GCF_008807235.1	2966657	2968206	-
GCF_008807255.1	2993935	2995484	-
GCF_008807275.1	2891464	2893013	-
GCF_008807435.1	2997022	2998571	-
GCF_008807455.1	3056745	3058294	-
GCF_008807475.1	2946447	2947996	+
GCF_008807495.1	3027847	3029396	+
GCF_008807515.1	3031293	3032842	+
GCF_008807535.1	2926060	2927609	+
GCF_008807555.1	2975962	2977511	-
GCF_008807575.1	3023840	3025389	+
GCF_008807595.1	3030972	3032521	+
GCF_008807615.1	3053299	3054848	-
GCF_008807875.1	230832	232381	+
GCF_008807875.1	236851	238400	+
GCF_008807875.1	1764302	1765851	-
GCF_008807875.1	1871741	1873290	-
GCF_008807875.1	2423429	2424978	-
GCF_008807875.1	2660368	2661917	-
GCF_008807895.1	287112	288661	+
GCF_008807895.1	293133	294682	+
GCF_008807895.1	1778276	1779825	-
GCF_008807895.1	1884201	1885750	-
GCF_008807895.1	2436025	2437574	-
GCF_008807895.1	2671033	2672582	-
GCF_008807915.1	232377	233926	+
GCF_008807915.1	238395	239944	+
GCF_008807915.1	1679252	1680801	-
GCF_008807915.1	1782990	1784539	-
GCF_008807915.1	2344833	2346382	-
GCF_008807915.1	2588611	2590160	-
GCF_008807935.1	242067	243616	+
GCF_008807935.1	248086	249635	+
GCF_008807935.1	1853820	1855369	-
GCF_008807935.1	1957941	1959490	-
GCF_008807935.1	2517858	2519407	-
GCF_008807935.1	2748842	2750391	-
GCF_008807955.1	234092	235641	+
GCF_008807955.1	240107	241655	+
GCF_008807955.1	1733412	1734961	-
GCF_008807955.1	1838088	1839637	-
GCF_008807955.1	2407361	2408910	-
GCF_008807955.1	2638752	2640301	-
GCF_008807975.1	232377	233926	+
GCF_008807975.1	238395	239944	+
GCF_008807975.1	1679252	1680801	-
GCF_008807975.1	1782990	1784539	-
GCF_008807975.1	2344833	2346382	-
GCF_008807975.1	2588611	2590160	-
GCF_009648595.1	1227814	1229363	-
GCF_009648595.1	1332492	1334041	-
GCF_009648595.1	1903597	1905146	-
GCF_009648595.1	2136477	2138026	-
GCF_009648595.1	2659303	2660852	+
GCF_009648595.1	2665322	2666871	+
GCF_009648615.1	1496708	1498257	-
GCF_009648615.1	1502727	1504276	-
GCF_009648615.1	2025553	2027102	+
GCF_009648615.1	2258433	2259982	+
GCF_009648615.1	2829538	2831087	+
GCF_009648615.1	2934216	2935765	+
GCF_009648635.1	1227817	1229366	-
GCF_009648635.1	1332495	1334044	-
GCF_009648635.1	1903600	1905149	-
GCF_009648635.1	2136480	2138029	-
GCF_009648635.1	2659306	2660855	+
GCF_009648635.1	2665325	2666874	+
GCF_009648675.1	1496445	1497994	-
GCF_009648675.1	1502464	1504013	-
GCF_009648675.1	2025290	2026839	+
GCF_009648675.1	2258170	2259719	+
GCF_009648675.1	2829275	2830824	+
GCF_009648675.1	2933953	2935502	+
GCF_009648695.1	349782	351331	+
GCF_009648695.1	581218	582767	+
GCF_009648695.1	1183175	1184724	+
GCF_009648695.1	1285998	1287547	+
GCF_009648695.1	2876860	2878409	-
GCF_009648695.1	2882879	2884428	-
GCF_009664735.1	241272	242821	+
GCF_009664735.1	247293	248842	+
GCF_009664735.1	1768332	1769881	-
GCF_009664735.1	1874259	1875808	-
GCF_009664735.1	2462803	2464352	-
GCF_009664735.1	2696687	2698236	-
GCF_009664755.1	240106	241655	+
GCF_009664755.1	246128	247677	+
GCF_009664755.1	1783399	1784948	-
GCF_009664755.1	1889324	1890873	-
GCF_009664755.1	2476798	2478347	-
GCF_009664755.1	2722022	2723571	-
GCF_009664775.1	237112	238661	+
GCF_009664775.1	243134	244683	+
GCF_009664775.1	1766363	1767912	-
GCF_009664775.1	1872285	1873834	-
GCF_009664775.1	2418638	2420187	-
GCF_009664775.1	2652682	2654231	-
GCF_009730615.1	229907	231456	+
GCF_009730615.1	235928	237477	+
GCF_009730615.1	1742452	1744001	-
GCF_009730615.1	1846426	1847975	-
GCF_009730615.1	2395554	2397103	-
GCF_009730615.1	2630866	2632415	-
GCF_009730635.1	229907	231456	+
GCF_009730635.1	235928	237477	+
GCF_009730635.1	1742446	1743995	-
GCF_009730635.1	1846419	1847968	-
GCF_009730635.1	2394963	2396512	-
GCF_009730635.1	2630281	2631829	-
GCF_009866905.1	283359	284908	+
GCF_009866905.1	289378	290927	+
GCF_009866905.1	1818232	1819781	-
GCF_009866905.1	1922911	1924460	-
GCF_009866905.1	2521884	2523433	-
GCF_009866905.1	2764711	2766260	-
GCF_010442835.1	501294	502843	-
GCF_010442835.1	605267	606816	-
GCF_010442835.1	1155288	1156837	-
GCF_010442835.1	1424980	1426529	-
GCF_010442835.1	1928674	1930223	+
GCF_010442835.1	1934696	1936245	+
GCF_010443035.1	256447	257996	+
GCF_010443035.1	1751873	1753422	-
GCF_010443035.1	1856910	1858459	-
GCF_010443035.1	2418872	2420421	-
GCF_010443035.1	2654835	2656384	-
GCF_013122235.1	1229183	1230740	-
GCF_013122235.1	1334006	1335563	-
GCF_013122235.1	1895656	1897213	-
GCF_013122235.1	2137405	2138962	-
GCF_013122235.1	2699763	2701320	+
GCF_013137935.1	242047	243604	+
GCF_013137935.1	248066	249623	+
GCF_013137935.1	1741105	1742662	-
GCF_013137935.1	1843946	1845503	-
GCF_013137935.1	2445430	2446987	-
GCF_013137935.1	2673975	2675532	-
GCF_013177375.1	241889	243446	+
GCF_013177375.1	247908	249465	+
GCF_013177375.1	1741947	1743504	-
GCF_013177375.1	1844788	1846345	-
GCF_013177375.1	2449447	2451004	-
GCF_013177375.1	2678195	2679752	-
GCF_013177395.1	283182	284739	+
GCF_013177395.1	289201	290758	+
GCF_013177395.1	1783197	1784754	-
GCF_013177395.1	1886038	1887595	-
GCF_013177395.1	2490624	2492181	-
GCF_013177395.1	2719371	2720928	-
GCF_013177415.1	241889	243446	+
GCF_013177415.1	247908	249465	+
GCF_013177415.1	1741935	1743492	-
GCF_013177415.1	1844776	1846333	-
GCF_013177415.1	2449951	2451508	-
GCF_013177415.1	2678699	2680256	-
GCF_013282665.1	35513	37062	-
GCF_013282665.1	140174	141723	-
GCF_013282665.1	694827	696376	-
GCF_013282665.1	916301	917850	-
GCF_013282665.1	1400307	1401856	+
GCF_013282665.1	1406325	1407874	+
GCF_013282685.1	177247	178796	-
GCF_013282685.1	492852	494401	-
GCF_013282685.1	999683	1001232	+
GCF_013282685.1	2541721	2543270	-
GCF_013282685.1	2645699	2647248	-
GCF_013282705.1	253524	255081	-
GCF_013282705.1	482069	483626	-
GCF_013282705.1	999364	1000921	+
GCF_013282705.1	1102203	1103760	+
GCF_013282705.1	2593466	2595023	-
GCF_013282705.1	2599485	2601042	-
GCF_013389395.1	546040	547597	-
GCF_013389395.1	708944	710501	-
GCF_013389395.1	1256333	1257890	-
GCF_013389395.1	1491342	1492899	-
GCF_013389395.1	1996339	1997896	+
GCF_013389395.1	2002360	2003917	+
GCF_014304655.1	231620	233177	+
GCF_014304655.1	237642	239199	+
GCF_014304655.1	1731204	1732761	-
GCF_014304655.1	1835177	1836734	-
GCF_014304655.1	2385182	2386739	-
GCF_014304655.1	2619689	2621246	-
GCF_014304675.1	231417	232974	+
GCF_014304675.1	237439	238996	+
GCF_014304675.1	1704376	1705933	-
GCF_014304675.1	1808349	1809906	-
GCF_014304675.1	2358358	2359915	-
GCF_014304675.1	2592885	2594442	-
GCF_014304695.1	231620	233177	+
GCF_014304695.1	237642	239199	+
GCF_014304695.1	1704577	1706134	-
GCF_014304695.1	1808548	1810105	-
GCF_014304695.1	2358573	2360130	-
GCF_014304695.1	2593080	2594637	-
GCF_014304715.1	231416	232973	+
GCF_014304715.1	237438	238995	+
GCF_014304715.1	1751971	1753528	-
GCF_014304715.1	1855944	1857501	-
GCF_014304715.1	2405967	2407524	-
GCF_014304715.1	2701413	2702970	-
GCF_014304735.1	231621	233178	+
GCF_014304735.1	237643	239200	+
GCF_014304735.1	1764829	1766386	-
GCF_014304735.1	1868802	1870359	-
GCF_014304735.1	2418809	2420366	-
GCF_014304735.1	2653316	2654873	-
GCF_014304755.1	231619	233176	+
GCF_014304755.1	237641	239198	+
GCF_014304755.1	1764639	1766196	-
GCF_014304755.1	1868612	1870169	-
GCF_014304755.1	2418619	2420176	-
GCF_014304755.1	2652921	2654478	-
GCF_014304775.1	231417	232974	+
GCF_014304775.1	237439	238996	+
GCF_014304775.1	1704382	1705939	-
GCF_014304775.1	1808355	1809912	-
GCF_014304775.1	2358365	2359922	-
GCF_014304775.1	2592878	2594435	-
GCF_014334275.1	242047	243604	+
GCF_014334275.1	248066	249623	+
GCF_014334275.1	1741302	1742859	-
GCF_014334275.1	1844143	1845700	-
GCF_014334275.1	2404928	2406485	-
GCF_014334275.1	2633472	2635029	-
GCF_014843275.1	236327	237876	+
GCF_014843275.1	242346	243895	+
GCF_014843275.1	1767418	1768967	-
GCF_014843275.1	1870259	1871808	-
GCF_014843275.1	2432377	2433926	-
GCF_014843275.1	2662830	2664379	-
GCF_014843295.1	231626	233175	+
GCF_014843295.1	237648	239197	+
GCF_014843295.1	1704549	1706098	-
GCF_014843295.1	1808522	1810071	-
GCF_014843295.1	2358092	2359641	-
GCF_014843295.1	2592190	2593739	-
GCF_014983505.1	282192	283741	+
GCF_014983505.1	288211	289760	+
GCF_014983505.1	1818864	1820413	-
GCF_014983505.1	1923542	1925091	-
GCF_014983505.1	2486671	2488220	-
GCF_014983505.1	2729498	2731047	-
GCF_014983645.1	242048	243596	+
GCF_014983645.1	248063	249611	+
GCF_014983645.1	1789112	1790661	-
GCF_014983645.1	1891953	1893502	-
GCF_014983645.1	2452737	2454286	-
GCF_014983645.1	2681281	2682830	-
GCF_014983945.1	240292	241841	+
GCF_014983945.1	246315	247864	+
GCF_014983945.1	1795500	1797049	-
GCF_014983945.1	1899482	1901031	-
GCF_014983945.1	2486725	2488274	-
GCF_014983945.1	2721299	2722848	-
GCF_014987905.1	240292	241841	+
GCF_014987905.1	246315	247864	+
GCF_014987905.1	1762436	1763985	-
GCF_014987905.1	1866418	1867967	-
GCF_014987905.1	2451170	2452719	-
GCF_014987905.1	2685744	2687293	-
GCF_015583955.1	240292	241841	+
GCF_015583955.1	246314	247863	+
GCF_015583955.1	1763186	1764735	-
GCF_015583955.1	1867168	1868717	-
GCF_015583955.1	2451920	2453469	-
GCF_015583955.1	2686494	2688043	-
GCF_015689035.1	223118	224668	+
GCF_015689035.1	229142	230693	+
GCF_015689035.1	1721941	1723491	-
GCF_015689035.1	1824130	1825679	-
GCF_015689035.1	2374651	2376200	-
GCF_015689035.1	2613194	2614743	-
GCF_016728025.1	399769	401318	+
GCF_016728025.1	503754	505303	+
GCF_016728025.1	1998122	1999671	-
GCF_016728025.1	2004144	2005693	-
GCF_016728025.1	2502370	2503919	+
GCF_016728025.1	2774676	2776225	+
GCF_016757715.1	265977	267526	+
GCF_016757715.1	501904	503453	+
GCF_016757715.1	1049911	1051460	+
GCF_016757715.1	1153899	1155448	+
GCF_016757715.1	2635925	2637474	-
GCF_016757715.1	2641948	2643497	-
GCF_016767835.1	1267736	1269285	-
GCF_016767835.1	1273755	1275304	-
GCF_016767835.1	1786700	1788249	+
GCF_016767835.1	2021092	2022641	+
GCF_016767835.1	2582917	2584466	+
GCF_016767835.1	2685758	2687307	+
GCF_016775725.1	267604	269153	+
GCF_016775725.1	501609	503158	+
GCF_016775725.1	1049374	1050923	+
GCF_016775725.1	1153357	1154906	+
GCF_016775725.1	2647596	2649145	-
GCF_016775725.1	2653617	2655166	-
GCF_016775745.1	237512	239061	+
GCF_016775745.1	243531	245080	+
GCF_016775745.1	1721950	1723499	-
GCF_016775745.1	1826627	1828176	-
GCF_016775745.1	2389549	2391098	-
GCF_016775745.1	2619975	2621524	-
GCF_016775765.1	284976	286525	+
GCF_016775765.1	515509	517058	+
GCF_016775765.1	1115911	1117460	+
GCF_016775765.1	1220589	1222138	+
GCF_016775765.1	2700807	2702356	-
GCF_016775765.1	2706826	2708375	-
GCF_016802645.1	246341	247890	+
GCF_016802645.1	252360	253909	+
GCF_016802645.1	1766264	1767813	-
GCF_016802645.1	1869105	1870654	-
GCF_016802645.1	2476744	2478293	-
GCF_016802645.1	2719601	2721150	-
GCF_018106265.1	278321	279870	+
GCF_018106265.1	284340	285889	+
GCF_018106265.1	1818247	1819796	-
GCF_018106265.1	1922922	1924471	-
GCF_018106265.1	2485586	2487132	-
GCF_018106265.1	2715620	2717167	-
GCF_018310555.1	1020198	1021747	-
GCF_018310555.1	1026219	1027768	-
GCF_018310555.1	1531630	1533179	+
GCF_018310555.1	1766636	1768185	+
GCF_018310555.1	2349787	2351336	+
GCF_018310555.1	2509160	2510709	+
GCF_018336635.1	2832873	2834422	-
GCF_018336675.1	2859231	2860780	-
GCF_018336795.1	2805580	2807129	-
GCF_018604185.1	2401341	2402890	+
GCF_018604265.1	2326384	2327835	-
GCF_018604305.1	3067784	3069333	+
GCF_900187225.1	231047	232596	+
GCF_900187225.1	237069	238618	+
GCF_900187225.1	1704036	1705585	-
GCF_900187225.1	1808009	1809558	-
GCF_900187225.1	2358032	2359581	-
GCF_900187225.1	2592130	2593679	-
GCF_900275645.1	238178	239727	+
GCF_900275645.1	244197	245746	+
GCF_900275645.1	1722923	1724472	-
GCF_900275645.1	1827601	1829150	-
GCF_900275645.1	2390536	2392085	-
GCF_900275645.1	2620921	2622470	-
GCF_900637785.1	231625	233174	+
GCF_900637785.1	237646	239195	+
GCF_900637785.1	1748124	1749673	-
GCF_900637785.1	1852097	1853646	-
GCF_900637785.1	2401665	2403214	-
GCF_900637785.1	2635763	2637312	-
GCF_902385845.1	232495	234044	+
GCF_902385845.1	1808897	1810446	-
GCF_902385845.1	1911719	1913268	-
GCF_902385845.1	2513457	2515006	-
GCF_902385845.1	2744894	2746443	-
GCF_905219375.1	283290	284839	+
GCF_905219375.1	289309	290858	+
GCF_905219375.1	1830409	1831957	-
GCF_905219375.1	1933249	1934798	-
GCF_905219375.1	2494033	2495582	-
GCF_905219375.1	2722577	2724126	-
GCF_905219385.1	283290	284839	+
GCF_905219385.1	289309	290858	+
GCF_905219385.1	1830413	1831962	-
GCF_905219385.1	1933254	1934803	-
GCF_905219385.1	2494037	2495586	-
GCF_905219385.1	2722377	2723926	-
GCF_000196035.1	237466	239020	+
GCF_000196035.1	243556	245041	+
GCF_000196035.1	1746266	1747811	-
GCF_000196035.1	1852187	1853732	-
GCF_000196035.1	2441458	2443003	-
GCF_000196035.1	2676467	2678012	-
GCF_009866885.1	237467	239016	+
GCF_009866885.1	243488	245037	+
GCF_009866885.1	1746266	1747815	-
GCF_009866885.1	1852187	1853736	-
GCF_009866885.1	2441458	2443007	-
GCF_009866885.1	2676466	2678015	-
GCF_000008285.1	242732	244281	+
GCF_000008285.1	248751	250300	+
GCF_000008285.1	1727186	1728735	-
GCF_000008285.1	1831863	1833412	-
GCF_000008285.1	2394789	2396338	-
GCF_000008285.1	2625216	2626765	-
GCF_014843335.1	1069756	1071305	-
GCF_014843335.1	1172597	1174146	-
GCF_014843335.1	1739782	1741331	-
GCF_014843335.1	1982640	1984189	-
GCF_014843335.1	2507840	2509389	+
GCF_014843335.1	2513859	2515408	+
GCF_014843315.1	228707	230256	+
GCF_014843315.1	234725	236274	+
GCF_014843315.1	1642119	1643668	-
GCF_014843315.1	1746770	1748317	-
GCF_014843315.1	2298066	2299615	-
GCF_014843315.1	2523266	2524815	-
GCF_000168575.2	237384	238933	+
GCF_000168575.2	243406	244955	+
GCF_000168575.2	1766645	1768194	-
GCF_000168575.2	1872565	1874114	-
GCF_000168575.2	2459924	2461473	-
GCF_000168575.2	2694926	2696475	-
GCF_000168595.2	241587	243136	+
GCF_000168595.2	247608	249157	+
GCF_000168595.2	1726333	1727882	-
GCF_000168595.2	1832259	1833808	-
GCF_000168595.2	2380758	2382307	-
GCF_000168595.2	2614639	2616188	-
GCF_000168635.2	241017	242574	+
GCF_000168635.2	1744988	1746545	-
GCF_000168635.2	1850913	1852470	-
GCF_000168635.2	2440514	2442071	-
GCF_000168635.2	2725090	2726647	-
GCF_000168695.2	231929	233486	+
GCF_000168695.2	237951	239508	+
GCF_000168695.2	1704837	1706394	-
GCF_000168695.2	1808810	1810367	-
GCF_000168695.2	2396441	2397998	-
GCF_000168695.2	2630948	2632505	-
GCF_000021185.1	229705	231255	+
GCF_000021185.1	791628	793177	+
GCF_000021185.1	896663	898212	+
GCF_000021185.1	2389897	2391446	-
GCF_000021185.1	2395919	2397468	-
GCF_000021185.1	2970947	2972497	+
GCF_000209755.1	256763	258312	+
GCF_000209755.1	262781	264330	+
GCF_000209755.1	1757786	1759335	-
GCF_000209755.1	1862823	1864372	-
GCF_000209755.1	2424762	2426311	-
GCF_000209755.1	2660725	2662274	-
GCF_000026705.1	234076	235625	+
GCF_000026705.1	240095	241644	+
GCF_000026705.1	1732668	1734217	-
GCF_000026705.1	1838625	1840174	-
GCF_000026705.1	2411798	2413347	-
GCF_000026705.1	2643184	2644733	-
GCF_000022925.1	263878	265427	+
GCF_000022925.1	1783466	1785015	-
GCF_000022925.1	1937382	1938931	-
GCF_000022925.1	2523111	2524660	-
GCF_000022925.1	2757139	2758688	-
GCF_000093125.2	263878	265427	+
GCF_000093125.2	1816740	1818289	-
GCF_000093125.2	1970658	1972205	-
GCF_000093125.2	2556385	2557934	-
GCF_000093125.2	2790708	2792257	-
GCF_000210795.2	236649	238198	+
GCF_000210795.2	242668	244217	+
GCF_000210795.2	1767109	1768658	-
GCF_000210795.2	1869953	1871502	-
GCF_000210795.2	2423274	2424823	-
GCF_000210795.2	2653731	2655280	-
GCF_000307615.1	243276	244825	+
GCF_000307615.1	249295	250844	+
GCF_000307615.1	1728183	1729732	-
GCF_000307615.1	1832862	1834411	-
GCF_000307615.1	2431565	2433114	-
GCF_000307615.1	2661399	2662948	-
GCF_000306905.1	235140	236689	+
GCF_000306905.1	241159	242708	+
GCF_000306905.1	1778098	1779647	-
GCF_000306905.1	1882216	1883765	-
GCF_000306905.1	2459828	2461377	-
GCF_000306905.1	2690137	2691686	-
GCF_000306985.1	234006	235555	+
GCF_000306985.1	240027	241576	+
GCF_000306985.1	1691478	1693027	-
GCF_000306985.1	1795460	1797009	-
GCF_000306985.1	2343121	2344670	-
GCF_000306985.1	2616327	2617876	-
GCF_000307005.1	237434	238983	+
GCF_000307005.1	243456	245005	+
GCF_000307005.1	1766309	1767858	-
GCF_000307005.1	1872232	1873781	-
GCF_000307005.1	2458599	2460148	-
GCF_000307005.1	2693357	2694906	-
GCF_000307085.1	234093	235642	+
GCF_000307085.1	240112	241661	+
GCF_000307085.1	1732483	1734032	-
GCF_000307085.1	1838441	1839986	-
GCF_000307085.1	2411957	2413506	-
GCF_000307085.1	2642840	2644389	-
GCF_000307025.1	240778	242327	+
GCF_000307025.1	246797	248346	+
GCF_000307025.1	1739502	1741051	-
GCF_000307025.1	1844180	1845729	-
GCF_000307025.1	2443006	2444553	-
GCF_000307025.1	2685703	2687252	-
GCF_001454905.1	220279	221828	-
GCF_001454905.1	727587	729136	+
GCF_001454905.1	733606	735155	+
GCF_001454905.1	2224767	2226316	-
GCF_001454905.1	2329445	2330994	-
GCF_001454905.1	2928271	2929820	-
GCF_000307045.1	231454	233003	+
GCF_000307045.1	237476	239025	+
GCF_000307045.1	1747943	1749492	-
GCF_000307045.1	1851916	1853465	-
GCF_000307045.1	2400833	2402382	-
GCF_000307045.1	2634931	2636480	-
GCF_000307065.1	222394	223943	+
GCF_000307065.1	228391	229940	+
GCF_000307065.1	1688076	1689625	-
GCF_000307065.1	1792099	1793648	-
GCF_000307065.1	2337789	2339338	-
GCF_000307065.1	2574335	2575884	-
GCF_000195435.3	893231	894780	-
GCF_000195435.3	1410319	1411868	+
GCF_000195435.3	1639049	1640598	+
GCF_000195435.3	2243908	2245457	+
GCF_000195435.3	2346736	2348285	+
GCF_000195395.5	283704	285261	+
GCF_000195395.5	289741	291298	+
GCF_000195395.5	1819760	1821317	-
GCF_000195395.5	1924438	1925995	-
GCF_000195395.5	2523331	2524888	-
GCF_000195395.5	2766159	2767716	-
GCF_000197755.2	237050	238599	+
GCF_000197755.2	243069	244618	+
GCF_000197755.2	1732884	1734433	-
GCF_000197755.2	1890623	1892173	-
GCF_000197755.2	2452532	2454081	-
GCF_000197755.2	2683188	2684737	-
GCF_000210815.2	237422	238971	+
GCF_000210815.2	243444	244993	+
GCF_000210815.2	1766658	1768207	-
GCF_000210815.2	1872581	1874130	-
GCF_000210815.2	2458989	2460538	-
GCF_000210815.2	2693996	2695545	-
GCF_000212455.1	279916	281466	+
GCF_000212455.1	285936	287486	+
GCF_000212455.1	1802536	1804085	-
GCF_000212455.1	1907215	1908764	-
GCF_000212455.1	2514860	2516409	-
GCF_000212455.1	2755617	2757166	-
GCF_000218305.1	256560	258109	+
GCF_000218305.1	262582	264131	+
GCF_000218305.1	1755746	1757295	-
GCF_000218305.1	1860783	1862332	-
GCF_000218305.1	2422715	2424265	-
GCF_000218305.1	2657690	2659240	-
GCF_000258905.1	241238	242787	+
GCF_000258905.1	247257	248806	+
GCF_000258905.1	1724014	1725563	-
GCF_000258905.1	1828692	1830241	-
GCF_000258905.1	2391607	2393156	-
GCF_000258905.1	2622034	2623583	-
GCF_004763665.1	231620	233169	+
GCF_004763665.1	237642	239191	+
GCF_004763665.1	1746702	1748251	-
GCF_004763665.1	2336401	2337950	-
GCF_004763665.1	2570885	2572434	-
GCF_002213985.1	278426	279975	+
GCF_002213985.1	1757775	1759324	-
GCF_002213985.1	1862453	1864003	-
GCF_002213985.1	2461146	2462695	-
GCF_002213985.1	2691572	2693121	-
GCF_002214005.1	282743	284292	+
GCF_002214005.1	1762094	1763643	-
GCF_002214005.1	1866772	1868322	-
GCF_002214005.1	2465466	2467015	-
GCF_002214005.1	2695892	2697441	-
GCF_000513615.1	282734	284291	+
GCF_000513615.1	1760634	1762191	-
GCF_000513615.1	1865311	1866869	-
GCF_000513615.1	2463999	2465556	-
GCF_000513615.1	2694424	2695981	-
GCF_002214065.1	282745	284294	+
GCF_002214065.1	1762096	1763645	-
GCF_002214065.1	1866774	1868324	-
GCF_002214065.1	2465468	2467017	-
GCF_002214065.1	2695881	2697430	-
GCF_002214085.1	232495	234044	+
GCF_002214085.1	1808897	1810446	-
GCF_002214085.1	1911719	1913268	-
GCF_002214085.1	2513457	2515006	-
GCF_002214085.1	2744894	2746443	-
GCF_002214105.1	232495	234044	+
GCF_002214105.1	1808897	1810446	-
GCF_002214105.1	1911719	1913268	-
GCF_002214105.1	2513457	2515006	-
GCF_002214105.1	2744894	2746443	-
GCF_002214125.1	231734	233283	+
GCF_002214125.1	1740539	1742088	-
GCF_002214125.1	1844512	1846061	-
GCF_002214125.1	2435919	2437468	-
GCF_002214125.1	2670018	2671567	-
GCF_002214145.1	231734	233283	+
GCF_002214145.1	1740539	1742088	-
GCF_002214145.1	1844512	1846061	-
GCF_002214145.1	2435919	2437468	-
GCF_002214145.1	2670018	2671567	-
GCF_002213805.1	241617	243166	+
GCF_002213805.1	1745770	1747319	-
GCF_002213805.1	1851687	1853236	-
GCF_002213805.1	2402138	2403687	-
GCF_002213805.1	2635463	2637012	-
GCF_002213825.1	241616	243173	+
GCF_002213825.1	1745761	1747318	-
GCF_002213825.1	1851678	1853235	-
GCF_002213825.1	2402129	2403686	-
GCF_002213825.1	2635454	2637011	-
GCF_002213845.1	241330	242879	+
GCF_002213845.1	1707470	1709019	-
GCF_002213845.1	1811398	1812947	-
GCF_002213845.1	2361742	2363291	-
GCF_002213845.1	2597503	2599052	-
GCF_002213865.1	241330	242887	+
GCF_002213865.1	1707462	1709019	-
GCF_002213865.1	1811390	1812947	-
GCF_002213865.1	2361734	2363291	-
GCF_002213865.1	2597495	2599052	-
GCF_002213885.1	284673	286222	+
GCF_002213885.1	1800982	1802531	-
GCF_002213885.1	1905660	1907209	-
GCF_002213885.1	2468601	2470150	-
GCF_002213885.1	2699133	2700682	-
GCF_002213925.1	284673	286222	+
GCF_002213925.1	1800982	1802531	-
GCF_002213925.1	1905660	1907209	-
GCF_002213925.1	2468601	2470150	-
GCF_002213925.1	2699133	2700682	-
GCF_002213945.1	284673	286230	+
GCF_002213945.1	1800974	1802531	-
GCF_002213945.1	1905652	1907209	-
GCF_002213945.1	2468593	2470150	-
GCF_002213945.1	2699125	2700682	-
GCF_002213505.1	235999	237548	+
GCF_002213505.1	1731633	1733182	-
GCF_002213505.1	1836310	1837859	-
GCF_002213505.1	2405101	2406650	-
GCF_002213505.1	2638285	2639834	-
GCF_002213965.1	235999	237548	+
GCF_002213965.1	1731633	1733182	-
GCF_002213965.1	1836310	1837859	-
GCF_002213965.1	2405101	2406650	-
GCF_002213965.1	2638285	2639834	-
GCF_000513695.1	263878	265435	+
GCF_000513695.1	1778491	1780048	-
GCF_000513695.1	1932408	1933965	-
GCF_000513695.1	2518137	2519694	-
GCF_000513695.1	2752460	2754017	-
GCF_002213685.1	263878	265427	+
GCF_002213685.1	1784388	1785937	-
GCF_002213685.1	1938305	1939854	-
GCF_002213685.1	2524034	2525583	-
GCF_002213685.1	2758357	2759906	-
GCF_002213705.1	263878	265427	+
GCF_002213705.1	1816324	1817873	-
GCF_002213705.1	1970241	1971790	-
GCF_002213705.1	2555970	2557519	-
GCF_002213705.1	2790293	2791842	-
GCF_002213725.1	263878	265427	+
GCF_002213725.1	1816324	1817873	-
GCF_002213725.1	1970241	1971790	-
GCF_002213725.1	2555970	2557519	-
GCF_002213725.1	2790293	2791842	-
GCF_002213545.1	263878	265427	+
GCF_002213545.1	1783439	1784988	-
GCF_002213545.1	1937356	1938905	-
GCF_002213545.1	2523085	2524634	-
GCF_002213545.1	2757408	2758957	-
GCF_002213565.1	263878	265427	+
GCF_002213565.1	1783441	1784990	-
GCF_002213565.1	1937358	1938907	-
GCF_002213565.1	2523087	2524636	-
GCF_002213565.1	2757410	2758959	-
GCF_002213585.1	263878	265435	+
GCF_002213585.1	1816731	1818288	-
GCF_002213585.1	1970648	1972205	-
GCF_002213585.1	2556377	2557934	-
GCF_002213585.1	2790700	2792257	-
GCF_000513595.1	263878	265435	+
GCF_000513595.1	1816731	1818288	-
GCF_000513595.1	1970648	1972205	-
GCF_000513595.1	2556377	2557934	-
GCF_000513595.1	2790700	2792257	-
GCF_000513635.1	263878	265435	+
GCF_000513635.1	1816731	1818288	-
GCF_000513635.1	1970648	1972205	-
GCF_000513635.1	2556377	2557934	-
GCF_000513635.1	2790700	2792257	-
GCF_002213605.1	263878	265427	+
GCF_002213605.1	1783441	1784990	-
GCF_002213605.1	1937358	1938907	-
GCF_002213605.1	2523087	2524636	-
GCF_002213605.1	2757410	2758959	-
GCF_002213625.1	263878	265427	+
GCF_002213625.1	1738692	1740241	-
GCF_002213625.1	1892609	1894158	-
GCF_002213625.1	2478338	2479887	-
GCF_002213625.1	2712661	2714210	-
GCF_002214045.1	263878	265427	+
GCF_002214045.1	1783420	1784969	-
