assembly_accession	start	end	orientation
GCF_016864135.1	3448507	3450046	-
GCF_016864135.1	4177669	4179210	-
GCF_016864135.1	4412270	4413811	-
GCF_016864135.1	4490818	4492359	-
GCF_016864135.1	4611067	4612608	-
GCF_016864155.1	281694	283235	+
GCF_016864155.1	397776	399317	+
GCF_016864155.1	898003	899544	+
GCF_016864155.1	3372572	3374113	-
GCF_016864155.1	4095054	4096595	-
GCF_016864155.1	4329385	4330926	-
GCF_016864155.1	4409722	4411263	-
GCF_016864155.1	4537241	4538782	-
GCF_016939555.1	293051	294592	-
GCF_016939555.1	518070	519611	-
GCF_016939555.1	598691	600232	-
GCF_016939555.1	722699	724240	-
GCF_016939555.1	1053763	1055304	+
GCF_016939555.1	1183853	1185394	+
GCF_016939555.1	1700110	1701651	+
GCF_016939555.1	4335127	4336668	-
GCF_017161725.1	267663	269204	+
GCF_017161725.1	378896	380437	+
GCF_017161725.1	876483	878024	+
GCF_017161725.1	3400956	3402497	-
GCF_017161725.1	4207240	4208781	-
GCF_017161725.1	4470215	4471756	-
GCF_017161725.1	4541493	4543034	-
GCF_017161725.1	4691679	4693220	-
GCF_017161745.1	267663	269204	+
GCF_017161745.1	378896	380437	+
GCF_017161745.1	876485	878026	+
GCF_017161745.1	3400956	3402497	-
GCF_017161745.1	4238330	4239871	-
GCF_017161745.1	4501305	4502846	-
GCF_017161745.1	4572583	4574124	-
GCF_017161745.1	4690355	4691896	-
GCF_017161765.1	267663	269204	+
GCF_017161765.1	378896	380437	+
GCF_017161765.1	876479	878020	+
GCF_017161765.1	3398398	3399939	-
GCF_017161765.1	4188689	4190230	-
GCF_017161765.1	4451649	4453190	-
GCF_017161765.1	4522927	4524468	-
GCF_017161765.1	4640699	4642240	-
GCF_017161785.1	267663	269204	+
GCF_017161785.1	378896	380437	+
GCF_017161785.1	876485	878026	+
GCF_017161785.1	3400948	3402489	-
GCF_017161785.1	4207253	4208794	-
GCF_017161785.1	4470228	4471769	-
GCF_017161785.1	4542729	4544270	-
GCF_017161785.1	4660501	4662042	-
GCF_017161805.1	267663	269204	+
GCF_017161805.1	378896	380437	+
GCF_017161805.1	876485	878026	+
GCF_017161805.1	3400958	3402499	-
GCF_017161805.1	4205907	4207448	-
GCF_017161805.1	4468882	4470423	-
GCF_017161805.1	4540160	4541701	-
GCF_017161805.1	4690346	4691887	-
GCF_017161825.1	267663	269204	+
GCF_017161825.1	378896	380437	+
GCF_017161825.1	876485	878026	+
GCF_017161825.1	3400949	3402490	-
GCF_017161825.1	4205898	4207439	-
GCF_017161825.1	4468863	4470404	-
GCF_017161825.1	4540141	4541682	-
GCF_017161825.1	4657902	4659443	-
GCF_017161845.1	267663	269204	+
GCF_017161845.1	378896	380437	+
GCF_017161845.1	876484	878025	+
GCF_017161845.1	3400957	3402498	-
GCF_017161845.1	4205916	4207457	-
GCF_017161845.1	4468891	4470432	-
GCF_017161845.1	4540169	4541710	-
GCF_017161845.1	4690355	4691896	-
GCF_017161865.1	267663	269204	+
GCF_017161865.1	378893	380434	+
GCF_017161865.1	876480	878021	+
GCF_017161865.1	3400947	3402488	-
GCF_017161865.1	4205881	4207422	-
GCF_017161865.1	4468856	4470397	-
GCF_017161865.1	4540134	4541675	-
GCF_017161865.1	4657906	4659447	-
GCF_017310485.1	285543	287084	+
GCF_017310485.1	394388	395929	+
GCF_017310485.1	882727	884268	+
GCF_017310485.1	3351459	3353000	-
GCF_017310485.1	4064731	4066272	-
GCF_017310485.1	4290472	4292013	-
GCF_017310485.1	4370424	4371965	-
GCF_017310485.1	4485545	4487086	-
GCF_018255815.1	282047	283588	+
GCF_018255815.1	396558	398099	+
GCF_018255815.1	907200	908741	+
GCF_018255815.1	3496662	3498203	-
GCF_018255815.1	4262513	4264054	-
GCF_018255815.1	4488455	4489996	-
GCF_018255815.1	4568639	4570180	-
GCF_018255815.1	4687445	4688986	-
GCF_900497145.1	280985	282526	+
GCF_900497145.1	473522	475063	+
GCF_900497145.1	974729	976270	+
GCF_900497145.1	3575795	3577336	-
GCF_900497145.1	4375808	4377349	-
GCF_900497145.1	4610681	4612222	-
GCF_900497145.1	4692214	4693755	-
GCF_900497145.1	4812413	4813954	-
GCF_900635705.1	268976	270517	+
GCF_900635705.1	386889	388430	+
GCF_900635705.1	915605	917146	+
GCF_900635705.1	3352583	3354124	-
GCF_900635705.1	4076855	4078396	-
GCF_900635705.1	4307225	4308766	-
GCF_900635705.1	4387033	4388574	-
GCF_900635705.1	4504818	4506359	-
GCF_000807425.2	285778	287319	+
GCF_000807425.2	401945	403486	+
GCF_000807425.2	900266	901807	+
GCF_000807425.2	3444114	3445653	-
GCF_000807425.2	4208715	4210256	-
GCF_000807425.2	4441281	4442822	-
GCF_000807425.2	4521558	4523099	-
GCF_000807425.2	4641771	4643312	-
GCF_000814125.3	308173	309714	+
GCF_000814125.3	425639	427180	+
GCF_000814125.3	943667	945208	+
GCF_000814125.3	3511291	3512832	-
GCF_000814125.3	4371204	4372745	-
GCF_000814125.3	4637781	4639322	-
GCF_000814125.3	4718392	4719933	-
GCF_000814125.3	4845884	4847425	-
GCF_001729725.1	282239	283780	+
GCF_001729725.1	398624	400165	+
GCF_001729725.1	904559	906100	+
GCF_001729725.1	3512532	3514073	-
GCF_001729725.1	4289566	4291107	-
GCF_001729725.1	4527786	4529327	-
GCF_001729725.1	4610648	4612189	-
GCF_001729725.1	4730968	4732509	-
GCF_007556795.1	278172	279723	+
GCF_007556795.1	398694	400245	+
GCF_007556795.1	918989	920540	+
GCF_007556795.1	3518826	3520377	-
GCF_007556795.1	4315066	4316617	-
GCF_007556795.1	4552273	4553824	-
GCF_007556795.1	4632114	4633665	-
GCF_007556795.1	4752373	4753924	-
GCF_015535675.1	279001	280542	+
GCF_015535675.1	395320	396861	+
GCF_015535675.1	947557	949098	+
GCF_015535675.1	3594810	3596351	-
GCF_015535675.1	4335813	4337354	-
GCF_015535675.1	4567912	4569453	-
GCF_015535675.1	4648233	4649774	-
GCF_015535675.1	4768338	4769879	-
GCF_900322715.1	339685	341226	-
GCF_900322715.1	607935	609476	-
GCF_900322715.1	686047	687588	-
GCF_900322715.1	812519	814060	-
GCF_900322715.1	1138087	1139628	+
GCF_900322715.1	1254220	1255761	+
GCF_900322715.1	1757382	1758923	+
GCF_900322715.1	4261872	4263413	-
GCF_000814205.1	307405	308946	+
GCF_000814205.1	416035	417576	+
GCF_000814205.1	925995	927536	+
GCF_000814205.1	3385452	3386993	-
GCF_000814205.1	4122535	4124074	-
GCF_000814205.1	4384548	4386089	-
GCF_000814205.1	4463644	4465185	-
GCF_000814205.1	4585659	4587200	-
GCF_000807405.2	283158	284699	+
GCF_000807405.2	393483	395024	+
GCF_000807405.2	1032860	1034401	+
GCF_000807405.2	3573349	3574890	-
GCF_000807405.2	4433937	4435478	-
GCF_000807405.2	4692119	4693660	-
GCF_000807405.2	4761284	4762825	-
GCF_000807405.2	4877824	4879365	-
GCF_000814225.1	280930	282471	+
GCF_000814225.1	389715	391256	+
GCF_000814225.1	902649	904190	+
GCF_000814225.1	3474047	3475588	-
GCF_000814225.1	4279101	4280642	-
GCF_000814225.1	4537369	4538910	-
GCF_000814225.1	4617321	4618862	-
GCF_000814225.1	4732441	4733982	-
GCF_001729785.1	274683	276224	+
GCF_001729785.1	383677	385218	+
GCF_001729785.1	883983	885524	+
GCF_001729785.1	3457735	3459276	-
GCF_001729785.1	4180008	4181549	-
GCF_001729785.1	4405757	4407298	-
GCF_001729785.1	4485723	4487264	-
GCF_001729785.1	4610030	4611571	-
GCF_003254805.1	123985	125526	+
GCF_003254805.1	320265	321806	+
GCF_003254805.1	544351	545892	+
GCF_003254805.1	1374411	1375950	+
GCF_003254805.1	4619110	4620651	-
GCF_003254805.1	4748259	4749800	-
GCF_003382725.1	282819	284370	+
GCF_003382725.1	391699	393250	+
GCF_003382725.1	1140804	1142355	+
GCF_003382725.1	3752993	3754544	-
GCF_003382725.1	4256665	4258216	-
GCF_003382725.1	4514847	4516398	-
GCF_003382725.1	4584015	4585566	-
GCF_003382725.1	4700556	4702107	-
GCF_003586025.1	282819	284370	+
GCF_003586025.1	391699	393250	+
GCF_003586025.1	1142154	1143705	+
GCF_003586025.1	3753945	3755496	-
GCF_003586025.1	4257617	4259168	-
GCF_003586025.1	4515799	4517350	-
GCF_003586025.1	4584967	4586518	-
GCF_003586025.1	4701508	4703059	-
GCF_003964795.2	1407500	1409051	-
GCF_003964795.2	1940628	1942179	-
GCF_003964795.2	2194421	2195972	-
GCF_003964795.2	2263587	2265138	-
GCF_003964795.2	2380128	2381679	-
GCF_003964795.2	2715107	2716658	+
GCF_003964795.2	2823987	2825538	+
GCF_003964795.2	3584097	3585648	+
GCF_014931695.1	308163	309704	+
GCF_014931695.1	419488	421029	+
GCF_014931695.1	919949	921490	+
GCF_014931695.1	3483459	3485000	-
GCF_014931695.1	4383890	4385431	-
GCF_014931695.1	4642064	4643605	-
GCF_014931695.1	4711240	4712781	-
GCF_014931695.1	4835519	4837060	-
GCF_000750275.1	311079	312620	+
GCF_000750275.1	422429	423970	+
GCF_000750275.1	894977	896518	+
GCF_000750275.1	3445799	3447340	-
GCF_000750275.1	4189677	4191218	-
GCF_000750275.1	4420983	4422524	-
GCF_000750275.1	4500804	4502345	-
GCF_000750275.1	4619541	4621082	-
GCF_000750225.1	311079	312620	+
GCF_000750225.1	423875	425416	+
GCF_000750225.1	897796	899337	+
GCF_000750225.1	3456449	3457990	-
GCF_000750225.1	4201700	4203241	-
GCF_000750225.1	4433006	4434547	-
GCF_000750225.1	4512826	4514367	-
GCF_000750225.1	4631563	4633104	-
GCF_001729745.1	263370	264911	+
GCF_001729745.1	375423	376964	+
GCF_001729745.1	866873	868414	+
GCF_001729745.1	3317715	3319256	-
GCF_001729745.1	4077175	4078716	-
GCF_001729745.1	4304276	4305817	-
GCF_001729745.1	4384147	4385688	-
GCF_001729745.1	4500037	4501578	-
GCF_002968455.1	2556804	2558355	-
GCF_002968455.1	3422990	3424541	-
GCF_002968455.1	3682296	3683847	-
GCF_002968455.1	3753700	3755251	-
GCF_002968455.1	3870429	3871980	-
GCF_002968455.1	4181897	4183448	+
GCF_002968455.1	4295134	4296685	+
GCF_002968455.1	4806984	4808535	+
GCF_009834325.1	267523	269064	+
GCF_009834325.1	380203	381744	+
GCF_009834325.1	912013	913555	+
GCF_009834325.1	3549123	3550664	-
GCF_009834325.1	4345776	4347317	-
GCF_009834325.1	4608763	4610304	-
GCF_009834325.1	4680041	4681582	-
GCF_009834325.1	4797805	4799346	-
GCF_010319625.1	267663	269204	+
GCF_010319625.1	380342	381883	+
GCF_010319625.1	877925	879466	+
GCF_010319625.1	3391418	3392959	-
GCF_010319625.1	4187577	4189118	-
GCF_010319625.1	4451630	4453171	-
GCF_010319625.1	4524110	4525651	-
GCF_010319625.1	4641882	4643423	-
