assembly_accession	start	end	orientation
GCF_013816335.1	445687	447238	+
GCF_013816335.1	1340404	1341957	+
GCF_013816335.1	4080794	4082345	-
GCF_013816335.1	4614946	4616499	-
GCF_013816335.1	4784642	4786193	-
GCF_013816335.1	4827378	4828929	-
GCF_013816335.1	4962736	4964289	-
GCF_013816335.1	5057955	5059506	-
GCF_013816655.1	445687	447238	+
GCF_013816655.1	1340402	1341955	+
GCF_013816655.1	4080792	4082343	-
GCF_013816655.1	4614944	4616497	-
GCF_013816655.1	4784640	4786191	-
GCF_013816655.1	4827376	4828927	-
GCF_013816655.1	4962734	4964287	-
GCF_013816655.1	5057953	5059504	-
GCF_013821695.1	401903	403454	+
GCF_013821695.1	1247799	1249350	+
GCF_013821695.1	3774528	3776079	-
GCF_013821695.1	4266864	4268415	-
GCF_013821695.1	4411385	4412936	-
GCF_013821695.1	4453331	4454882	-
GCF_013821695.1	4580678	4582229	-
GCF_013821695.1	4668609	4670160	-
GCF_013826265.1	438221	439772	+
GCF_013826265.1	1320673	1322224	+
GCF_013826265.1	3912251	3913802	-
GCF_013826265.1	4445497	4447048	-
GCF_013826265.1	4604468	4606019	-
GCF_013826265.1	4647388	4648939	-
GCF_013826265.1	4782524	4784075	-
GCF_013826265.1	4877620	4879171	-
GCF_013826505.1	477584	479135	+
GCF_013826505.1	1374132	1375683	+
GCF_013826505.1	3996696	3998247	-
GCF_013826505.1	4525103	4526654	-
GCF_013826505.1	4675117	4676668	-
GCF_013826505.1	4718029	4719580	-
GCF_013826505.1	4874886	4876437	-
GCF_013826505.1	4968965	4970516	-
GCF_013828645.1	389158	390709	+
GCF_013828645.1	1211029	1212580	+
GCF_013828645.1	3786497	3788048	-
GCF_013828645.1	4310784	4312335	-
GCF_013828645.1	4455462	4457013	-
GCF_013828645.1	4497239	4498790	-
GCF_013828645.1	4617373	4618924	-
GCF_013828645.1	4705242	4706793	-
GCF_013874155.1	515088	516629	+
GCF_013874155.1	1371642	1373181	+
GCF_013874155.1	4024600	4026141	-
GCF_013874155.1	4630161	4631702	-
GCF_013874155.1	4834621	4836162	-
GCF_013874155.1	4877332	4878873	-
GCF_013874155.1	4996573	4998114	-
GCF_013874155.1	5089309	5090850	-
GCF_013882995.1	401686	403237	+
GCF_013882995.1	882544	884095	+
GCF_013882995.1	3391538	3393089	-
GCF_013882995.1	4251662	4253213	-
GCF_013882995.1	4397027	4398578	-
GCF_013882995.1	4438806	4440357	-
GCF_013882995.1	4558280	4559831	-
GCF_013882995.1	4646239	4647790	-
GCF_013883595.1	401686	403237	+
GCF_013883595.1	882544	884095	+
GCF_013883595.1	3386814	3388365	-
GCF_013883595.1	4246938	4248489	-
GCF_013883595.1	4392303	4393854	-
GCF_013883595.1	4434082	4435633	-
GCF_013883595.1	4553556	4555107	-
GCF_013883595.1	4641515	4643066	-
GCF_013899035.1	448912	450463	+
GCF_013899035.1	1289147	1290698	+
GCF_013899035.1	4142677	4144230	-
GCF_013899035.1	4744730	4746281	-
GCF_013899035.1	4898314	4899867	-
GCF_013899035.1	4941049	4942600	-
GCF_013899035.1	5076259	5077810	-
GCF_013899035.1	5177021	5178572	-
GCF_013899325.1	477402	478953	+
GCF_013899325.1	1313250	1314801	+
GCF_013899325.1	4280463	4282014	-
GCF_013899325.1	4856857	4858408	-
GCF_013899325.1	5022765	5024316	-
GCF_013899325.1	5065545	5067096	-
GCF_013899325.1	5203216	5204767	-
GCF_013899325.1	5303963	5305514	-
GCF_013899365.1	424493	426044	+
GCF_013899365.1	1254944	1256495	+
GCF_013899365.1	3908234	3909785	-
GCF_013899365.1	4399770	4401321	-
GCF_013899365.1	4580098	4581649	-
GCF_013899365.1	4623075	4624626	-
GCF_013899365.1	4745512	4747063	-
GCF_013899365.1	4837624	4839175	-
GCF_013899385.1	429710	431261	+
GCF_013899385.1	1128506	1130057	+
GCF_013899385.1	3881972	3883523	-
GCF_013899385.1	4420584	4422135	-
GCF_013899385.1	4576865	4578416	-
GCF_013899385.1	4619609	4621160	-
GCF_013899385.1	4749507	4751058	-
GCF_013899385.1	4841863	4843414	-
GCF_013899405.1	430592	432143	+
GCF_013899405.1	1232703	1234254	+
GCF_013899405.1	3912973	3914524	-
GCF_013899405.1	4429870	4431421	-
GCF_013899405.1	4582044	4583595	-
GCF_013899405.1	4624793	4626344	-
GCF_013899405.1	4751875	4753426	-
GCF_013899405.1	4842280	4843831	-
GCF_013899425.1	452117	453668	+
GCF_013899425.1	1205435	1206986	+
GCF_013899425.1	3916920	3918471	-
GCF_013899425.1	4443210	4444761	-
GCF_013899425.1	4595278	4596829	-
GCF_013899425.1	4638170	4639721	-
GCF_013899425.1	4766691	4768242	-
GCF_013899425.1	4857144	4858695	-
GCF_013925325.1	1609052	1610603	-
GCF_013925325.1	2352143	2353694	-
GCF_013925325.1	2894646	2896197	+
GCF_013925325.1	3026124	3027675	+
GCF_013925325.1	3149451	3151002	+
GCF_013925325.1	3191229	3192780	+
GCF_013925325.1	3339037	3340588	+
GCF_013925325.1	3837096	3838647	+
GCF_014170055.1	455839	457390	+
GCF_014170055.1	1254330	1255881	+
GCF_014170055.1	4009422	4010973	-
GCF_014170055.1	4504246	4505797	-
GCF_014170055.1	4665916	4667467	-
GCF_014170055.1	4708889	4710440	-
GCF_014170055.1	4837183	4838734	-
GCF_014170055.1	4927221	4928772	-
GCF_014189285.1	475767	477305	+
GCF_014189285.1	1341613	1343153	+
GCF_014189285.1	4215704	4217245	-
GCF_014189285.1	4662715	4664256	-
GCF_014189285.1	4871703	4873244	-
GCF_014189285.1	4914676	4916217	-
GCF_014189285.1	5042969	5044510	-
GCF_014189285.1	5133007	5134548	-
GCF_014189355.1	477024	478565	+
GCF_014189355.1	1342932	1344473	+
GCF_014189355.1	4190164	4191705	-
GCF_014189355.1	4684755	4686296	-
GCF_014189355.1	4892423	4893964	-
GCF_014189355.1	4935399	4936940	-
GCF_014189355.1	5063693	5065234	-
GCF_014189355.1	5153731	5155272	-
GCF_014189375.1	474733	476274	+
GCF_014189375.1	1341778	1343319	+
GCF_014189375.1	4186281	4187822	-
GCF_014189375.1	4633889	4635430	-
GCF_014189375.1	4842884	4844425	-
GCF_014189375.1	4885857	4887398	-
GCF_014189375.1	5014151	5015692	-
GCF_014189375.1	5104189	5105730	-
GCF_014337275.1	510466	512017	+
GCF_014337275.1	1366854	1368405	+
GCF_014337275.1	4128475	4130026	-
GCF_014337275.1	4654313	4655864	-
GCF_014337275.1	4814180	4815731	-
GCF_014337275.1	4857208	4858759	-
GCF_014337275.1	4986894	4988445	-
GCF_014337275.1	5081087	5082638	-
GCF_014337295.1	1	1552	-
GCF_014337295.1	129691	131242	-
GCF_014337295.1	223884	225435	-
GCF_014337295.1	781984	783535	+
GCF_014337295.1	1638392	1639943	+
GCF_014337295.1	4399971	4401522	-
GCF_014337295.1	4925809	4927360	-
GCF_014337295.1	5085676	5087227	-
GCF_014337315.1	510466	512017	+
GCF_014337315.1	1366874	1368425	+
GCF_014337315.1	4127940	4129491	-
GCF_014337315.1	4653778	4655329	-
GCF_014337315.1	4813645	4815196	-
GCF_014337315.1	4856673	4858224	-
GCF_014337315.1	4986359	4987910	-
GCF_014337315.1	5080552	5082103	-
GCF_014337335.1	510466	512017	+
GCF_014337335.1	1366874	1368425	+
GCF_014337335.1	4128443	4129994	-
GCF_014337335.1	4654281	4655832	-
GCF_014337335.1	4814148	4815699	-
GCF_014337335.1	4857176	4858727	-
GCF_014337335.1	4986862	4988413	-
GCF_014337335.1	5081055	5082606	-
GCF_014725915.1	507760	509301	+
GCF_014725915.1	1374022	1375563	+
GCF_014725915.1	4221608	4223149	-
GCF_014725915.1	4716432	4717973	-
GCF_014725915.1	4912931	4914472	-
GCF_014725915.1	4955907	4957448	-
GCF_014725915.1	5084201	5085742	-
GCF_014725915.1	5174239	5175780	-
GCF_015910405.1	446470	448011	+
GCF_015910405.1	1262330	1263871	+
GCF_015910405.1	4017273	4018814	-
GCF_015910405.1	4570869	4572410	-
GCF_015910405.1	4744454	4745995	-
GCF_015910405.1	4787201	4788742	-
GCF_015910405.1	4910273	4911814	-
GCF_015910405.1	5002536	5004077	-
GCF_016939595.1	1612309	1613850	-
GCF_016939595.1	2388212	2389753	-
GCF_016939595.1	2877308	2878849	+
GCF_016939595.1	2968178	2969719	+
GCF_016939595.1	3093447	3094986	+
GCF_016939595.1	3136348	3137889	+
GCF_016939595.1	3303510	3305051	+
GCF_016939595.1	3828200	3829741	+
GCF_016939615.1	2163085	2164626	-
GCF_016939615.1	2996489	2998030	-
GCF_016939615.1	3506676	3508217	+
GCF_016939615.1	3596829	3598370	+
GCF_016939615.1	3725177	3726718	+
GCF_016939615.1	3768049	3769590	+
GCF_016939615.1	3928669	3930210	+
GCF_016939615.1	4485114	4486655	+
GCF_016939655.1	43761	45302	+
GCF_016939655.1	2812189	2813730	-
GCF_016939655.1	3336879	3338420	-
GCF_016939655.1	3504041	3505582	-
GCF_016939655.1	3546944	3548483	-
GCF_016939655.1	3672212	3673753	-
GCF_016939655.1	3763082	3764623	-
GCF_016939655.1	4252179	4253720	+
GCF_017086505.1	419927	421468	+
GCF_017086505.1	1297463	1299004	+
GCF_017086505.1	3930384	3931925	-
GCF_017086505.1	4419158	4420699	-
GCF_017086505.1	4579471	4581012	-
GCF_017086505.1	4622440	4623981	-
GCF_017086505.1	4781979	4783520	-
GCF_017086505.1	4872143	4873684	-
GCF_900520335.1	456905	458446	+
GCF_900520335.1	1323941	1325482	+
GCF_900520335.1	4200113	4201654	-
GCF_900520335.1	4694937	4696478	-
GCF_900520335.1	4848472	4850013	-
GCF_900520335.1	4891445	4892986	-
GCF_900520335.1	5019739	5021280	-
GCF_900520335.1	5109776	5111317	-
GCF_900520375.1	104181	105722	-
GCF_900520375.1	510108	511649	+
GCF_900520375.1	1272067	1273608	+
GCF_900520375.1	3919882	3921423	-
GCF_900520375.1	4669497	4671038	+
GCF_900520375.1	4742288	4743829	-
GCF_900520375.1	4871331	4872872	-
GCF_900520375.1	4961484	4963025	-
GCF_902387635.1	58540	60079	-
GCF_902387635.1	649779	651320	-
GCF_902387635.1	819488	821026	-
GCF_902387635.1	862343	863881	-
GCF_902387635.1	996570	998109	-
GCF_902387635.1	1092029	1093568	-
GCF_902387635.1	1567066	1568605	+
GCF_902387635.1	2516600	2518141	+
GCF_904425445.1	453873	455414	+
GCF_904425445.1	1296558	1298099	+
GCF_904425445.1	4171611	4173152	-
GCF_904425445.1	4711773	4713314	-
GCF_904425445.1	4924480	4926021	-
GCF_904425445.1	4967172	4968713	-
GCF_904425445.1	5089587	5091128	-
GCF_904425445.1	5180342	5181883	-
GCF_904859905.1	425292	426833	+
GCF_904859905.1	1242207	1243748	+
GCF_904859905.1	3953142	3954683	-
GCF_904859905.1	4440552	4442093	-
GCF_904859905.1	4599839	4601380	-
GCF_904859905.1	4642706	4644247	-
GCF_904859905.1	4771015	4772556	-
GCF_904859905.1	4861168	4862709	-
GCF_011064845.1	421525	423066	+
GCF_011064845.1	952781	954322	+
GCF_011064845.1	3654532	3656073	-
GCF_011064845.1	4500217	4501758	-
GCF_011064845.1	4658066	4659607	-
GCF_011064845.1	4700853	4702394	-
GCF_011064845.1	4820067	4821608	-
GCF_011064845.1	4910229	4911770	-
