assembly_accession	start	end	orientation
GCF_000258885.1	280550	282101	+
GCF_000258885.1	523445	524996	+
GCF_000258885.1	732584	734135	+
GCF_000258885.1	4646558	4648109	-
GCF_000295695.2	8902	10453	+
GCF_000295695.2	28695	30246	+
GCF_000295695.2	82019	83570	+
GCF_000295695.2	145093	146644	+
GCF_000295695.2	246125	247676	+
GCF_000295695.2	266705	268256	+
GCF_000295695.2	276678	278229	+
GCF_000295695.2	519469	521020	+
GCF_000295695.2	728417	729968	+
GCF_000295695.2	4640327	4641878	-
GCF_000583105.1	9308	10859	+
GCF_000583105.1	29100	30651	+
GCF_000583105.1	82424	83975	+
GCF_000583105.1	145500	147051	+
GCF_000583105.1	246379	247930	+
GCF_000583105.1	266959	268510	+
GCF_000583105.1	276934	278485	+
GCF_000583105.1	519625	521175	+
GCF_000583105.1	728595	730146	+
GCF_000583105.1	4638804	4640355	-
GCF_000558985.1	9308	10859	+
GCF_000558985.1	29102	30653	+
GCF_000558985.1	82424	83975	+
GCF_000558985.1	145488	147039	+
GCF_000558985.1	246309	247860	+
GCF_000558985.1	266888	268439	+
GCF_000558985.1	280186	281737	+
GCF_000558985.1	290159	291710	+
GCF_000558985.1	532894	534444	+
GCF_000558985.1	741994	743545	+
GCF_000558985.1	4659937	4661488	-
GCF_000558965.1	9308	10859	+
GCF_000558965.1	29102	30653	+
GCF_000558965.1	82424	83975	+
GCF_000558965.1	145488	147039	+
GCF_000558965.1	246308	247859	+
GCF_000558965.1	266887	268438	+
GCF_000558965.1	280185	281736	+
GCF_000558965.1	290158	291709	+
GCF_000558965.1	532977	534527	+
GCF_000558965.1	742088	743639	+
GCF_000558965.1	4656218	4657769	-
GCF_000559005.1	9308	10859	+
GCF_000559005.1	29102	30653	+
GCF_000559005.1	82424	83975	+
GCF_000559005.1	145488	147039	+
GCF_000559005.1	246218	247769	+
GCF_000559005.1	266797	268348	+
GCF_000559005.1	280095	281646	+
GCF_000559005.1	290068	291619	+
GCF_000559005.1	532803	534353	+
GCF_000559005.1	741905	743456	+
GCF_000559005.1	4655868	4657419	-
GCF_000832785.1	206752	208303	+
GCF_000832785.1	4121184	4122735	-
GCF_000832785.1	4330311	4331861	-
GCF_000832785.1	4573103	4574654	-
GCF_000832785.1	4583076	4584627	-
GCF_000832785.1	4596373	4597924	-
GCF_000832785.1	4616952	4618503	-
GCF_000832785.1	4717672	4719223	-
GCF_000832785.1	4780733	4782284	-
GCF_000832785.1	4834059	4835610	-
GCF_000832785.1	4853853	4855404	-
GCF_000833275.1	1233025	1234576	-
GCF_000833275.1	1815066	1816617	+
GCF_000833275.1	1834633	1836184	+
GCF_000833275.1	1887953	1889503	+
GCF_000833275.1	1951006	1952557	+
GCF_000833275.1	2052041	2053592	+
GCF_000833275.1	2072620	2074171	+
GCF_000833275.1	2085919	2087470	+
GCF_000833275.1	2095888	2097439	+
GCF_000833275.1	2338602	2340153	+
GCF_000833275.1	2547724	2549275	+
