assembly_accession	start	end	orientation
GCF_016766975.1	2363299	2364801	-
GCF_016766975.1	3124713	3126215	-
GCF_016766975.1	3255194	3256696	-
GCF_016766975.1	3409381	3410883	+
GCF_016766975.1	3414761	3416264	+
GCF_016766975.1	3429112	3430614	+
GCF_016766975.1	3531465	3532967	+
GCF_016766975.1	3538349	3539851	+
GCF_016766975.1	3548910	3550412	+
GCF_016766975.1	3554324	3555826	+
GCF_016766975.1	3755830	3757332	+
GCF_016767015.1	728642	730144	-
GCF_016767015.1	1418341	1419843	-
GCF_016767015.1	1619853	1621355	-
GCF_016767015.1	1625267	1626772	-
GCF_016767015.1	1635832	1637334	-
GCF_016767015.1	1642715	1644247	-
GCF_016767015.1	1745098	1746600	-
GCF_016767015.1	1759448	1760952	-
GCF_016767015.1	1764830	1766332	-
GCF_016767015.1	1919017	1920519	+
GCF_016767015.1	2049497	2050999	+
GCF_016767015.1	2802476	2803978	+
GCF_016767035.1	67699	69201	-
GCF_016767035.1	757394	758896	-
GCF_016767035.1	958906	960408	-
GCF_016767035.1	964320	965822	-
GCF_016767035.1	974881	976383	-
GCF_016767035.1	981765	983266	-
GCF_016767035.1	1084117	1085620	-
GCF_016767035.1	1098468	1099970	-
GCF_016767035.1	1103848	1105350	-
GCF_016767035.1	1258035	1259537	+
GCF_016767035.1	1388516	1390018	+
GCF_016767035.1	2141444	2142946	+
GCF_016767055.1	124899	126401	-
GCF_016767055.1	326426	327928	-
GCF_016767055.1	331840	333342	-
GCF_016767055.1	342401	343903	-
GCF_016767055.1	349284	350786	-
GCF_016767055.1	451637	453139	-
GCF_016767055.1	465988	467490	-
GCF_016767055.1	471368	472870	-
GCF_016767055.1	625555	627057	+
GCF_016767055.1	756036	757538	+
GCF_016767055.1	1551543	1553045	+
GCF_016767055.1	3408432	3409934	-
GCF_016767095.1	183220	184722	+
GCF_016767095.1	2180947	2182449	-
GCF_016767095.1	2870619	2872121	-
GCF_016767095.1	3072146	3073648	-
GCF_016767095.1	3077560	3079063	-
GCF_016767095.1	3088123	3089625	-
GCF_016767095.1	3095007	3096509	-
GCF_016767095.1	3197360	3198862	-
GCF_016767095.1	3211710	3213212	-
GCF_016767095.1	3217090	3218592	-
GCF_016767095.1	3371277	3372779	+
GCF_016767095.1	3501758	3503260	+
GCF_016767115.1	1385256	1386758	-
GCF_016767115.1	2071224	2072726	-
GCF_016767115.1	2272750	2274252	-
GCF_016767115.1	2278162	2279664	-
GCF_016767115.1	2288722	2290224	-
GCF_016767115.1	2295605	2297106	-
GCF_016767115.1	2397956	2399458	-
GCF_016767115.1	2412306	2413808	-
GCF_016767115.1	2417683	2419185	-
GCF_016767115.1	2571870	2573372	+
GCF_016767115.1	2702349	2703851	+
GCF_016767115.1	3455495	3456997	+
GCF_016767135.1	1145814	1147316	-
GCF_016767135.1	1898927	1900429	-
GCF_016767135.1	2029408	2030910	-
GCF_016767135.1	2183595	2185097	+
GCF_016767135.1	2188975	2190477	+
GCF_016767135.1	2203325	2204827	+
GCF_016767135.1	2305678	2307180	+
GCF_016767135.1	2312562	2314064	+
GCF_016767135.1	2323123	2324625	+
GCF_016767135.1	2328532	2330034	+
GCF_016767135.1	2530056	2531558	+
GCF_016767135.1	3216023	3217525	+
GCF_018255775.1	10812	12314	+
GCF_018255775.1	16105	17607	+
GCF_018255775.1	30425	31927	+
GCF_018255775.1	133293	134795	+
GCF_018255775.1	140117	141619	+
GCF_018255775.1	150626	152128	+
GCF_018255775.1	156039	157541	+
GCF_018255775.1	392227	393729	+
GCF_018255775.1	1120044	1121546	+
GCF_018255775.1	3013766	3015268	-
GCF_018255775.1	3890350	3891852	-
GCF_018255775.1	4045975	4047477	-
GCF_018603395.1	10808	12310	+
GCF_018603395.1	16188	17690	+
GCF_018603395.1	30538	32040	+
GCF_018603395.1	132891	134393	+
GCF_018603395.1	139775	141277	+
GCF_018603395.1	150336	151838	+
GCF_018603395.1	155750	157252	+
GCF_018603395.1	357270	358772	+
GCF_018603395.1	1099091	1100593	+
GCF_018603395.1	2971651	2973153	-
GCF_018603395.1	3724758	3726260	-
GCF_018603395.1	3855239	3856741	-
GCF_018603455.1	10808	12310	+
GCF_018603455.1	16188	17690	+
GCF_018603455.1	30538	32040	+
GCF_018603455.1	132891	134393	+
GCF_018603455.1	139775	141277	+
GCF_018603455.1	150336	151838	+
GCF_018603455.1	155750	157252	+
GCF_018603455.1	357270	358772	+
GCF_018603455.1	1099091	1100593	+
GCF_018603455.1	2971651	2973153	-
GCF_018603455.1	3724847	3726349	-
GCF_018603455.1	3855328	3856830	-
GCF_018603475.1	10808	12310	+
GCF_018603475.1	16188	17690	+
GCF_018603475.1	30538	32040	+
GCF_018603475.1	132891	134393	+
GCF_018603475.1	139775	141277	+
GCF_018603475.1	150336	151838	+
GCF_018603475.1	155750	157252	+
GCF_018603475.1	357270	358772	+
GCF_018603475.1	1099090	1100592	+
GCF_018603475.1	2971649	2973151	-
GCF_018603475.1	3724852	3726354	-
GCF_018603475.1	3855333	3856835	-
GCF_902386365.1	22259	23761	+
GCF_902386365.1	29083	30585	+
GCF_902386365.1	39592	41094	+
GCF_902386365.1	45005	46507	+
GCF_902386365.1	281186	282688	+
GCF_902386365.1	990499	992001	+
GCF_902386365.1	2884218	2885720	-
GCF_902386365.1	3760762	3762264	-
GCF_902386365.1	3916387	3917889	-
GCF_902386365.1	4089816	4091318	+
GCF_902386365.1	4095109	4096611	+
GCF_902386365.1	4109429	4110931	+
GCF_000009205.2	10814	12316	+
GCF_000009205.2	25269	26771	+
GCF_000009205.2	124154	125656	+
GCF_000009205.2	131101	132603	+
GCF_000009205.2	141711	143213	+
GCF_000009205.2	147166	148668	+
GCF_000009205.2	377341	378843	+
GCF_000009205.2	1209215	1210717	+
GCF_000009205.2	3152568	3154070	-
GCF_000009205.2	4007694	4009195	-
GCF_000009205.2	4150399	4151901	-
GCF_000932055.2	10814	12316	+
GCF_000932055.2	16109	17611	+
GCF_000932055.2	30564	32066	+
GCF_000932055.2	129449	130951	+
GCF_000932055.2	136396	137898	+
GCF_000932055.2	147006	148508	+
GCF_000932055.2	152461	153963	+
GCF_000932055.2	382636	384138	+
GCF_000932055.2	1193839	1195341	+
GCF_000932055.2	3137193	3138695	-
GCF_000932055.2	3992223	3993725	-
GCF_000932055.2	4134929	4136431	-
GCF_000003215.1	104174	105675	+
GCF_000003215.1	336213	337715	+
GCF_000003215.1	2926421	2927923	-
GCF_000003215.1	3921993	3923446	-
GCF_000003215.1	13	1515	-
GCF_000154625.1	32	1534	-
GCF_000154645.1	13	1515	-
GCF_000154665.1	1	1186	+
GCF_000154685.1	13	1515	-
GCF_000155025.1	32	1534	-
GCF_000155045.1	30	1532	-
GCF_000085225.1	10812	12314	+
GCF_000085225.1	25132	26634	+
GCF_000085225.1	127999	129502	+
GCF_000085225.1	134727	136128	+
GCF_000085225.1	145135	146637	+
GCF_000085225.1	381314	382816	+
GCF_000085225.1	1090381	1091883	+
GCF_000085225.1	2985860	2987362	-
GCF_000085225.1	3792313	3793815	-
GCF_000085225.1	3947936	3949438	-
GCF_000027105.1	10812	12314	+
GCF_000027105.1	25034	26536	+
GCF_000027105.1	127902	129404	+
GCF_000027105.1	133127	134629	+
GCF_000027105.1	378740	380242	+
GCF_000027105.1	1087998	1089500	+
GCF_000027105.1	3066418	3067918	-
GCF_000027105.1	3873097	3874599	-
GCF_000027105.1	4028722	4030224	-
GCF_015732555.1	10812	12314	+
GCF_015732555.1	16105	17607	+
GCF_015732555.1	30425	31927	+
GCF_015732555.1	133293	134795	+
GCF_015732555.1	140117	141619	+
GCF_015732555.1	150506	152007	+
GCF_015732555.1	155918	157420	+
GCF_015732555.1	392106	393608	+
GCF_015732555.1	1101564	1103066	+
GCF_015732555.1	3079983	3081485	-
GCF_015732555.1	3886660	3888162	-
GCF_015732555.1	4042285	4043787	-
GCF_000210455.1	10812	12314	+
GCF_000210455.1	25033	26534	+
GCF_000210455.1	127822	129320	+
GCF_000210455.1	138327	139831	+
GCF_000210455.1	374507	375997	+
GCF_000210455.1	1083806	1085306	+
GCF_000210455.1	2977507	2979009	-
GCF_000210455.1	3861628	3863130	-
GCF_000210455.1	4017252	4018754	-
GCF_000211235.1	10812	12314	+
GCF_000211235.1	16105	17607	+
GCF_000211235.1	30425	31927	+
GCF_000211235.1	133294	134796	+
GCF_000211235.1	138871	140373	+
GCF_000211235.1	149380	150882	+
GCF_000211235.1	154793	156295	+
GCF_000211235.1	390971	392473	+
GCF_000211235.1	1100158	1101660	+
GCF_000211235.1	2993872	2995374	-
GCF_000211235.1	3800331	3801833	-
GCF_000211235.1	3955956	3957458	-
GCF_000210435.1	10808	12310	+
GCF_000210435.1	16188	17683	+
GCF_000210435.1	30515	32016	+
GCF_000210435.1	132850	134350	+
GCF_000210435.1	139727	141229	+
GCF_000210435.1	150286	151788	+
GCF_000210435.1	351809	353310	+
GCF_000210435.1	1148096	1149597	+
GCF_000210435.1	3020700	3022202	-
GCF_000210435.1	3773870	3775372	-
GCF_000210435.1	3904350	3905852	-
GCF_000210415.1	10812	12314	+
GCF_000210415.1	24980	26482	+
GCF_000210415.1	123931	125433	+
GCF_000210415.1	134422	135924	+
GCF_000210415.1	351386	352885	+
GCF_000210415.1	1126879	1128381	+
GCF_000210415.1	3051008	3052510	-
GCF_000210415.1	3875687	3877189	-
GCF_000210415.1	4016225	4017727	-
GCF_000210395.1	1107692	1109194	+
GCF_000210395.1	3028121	3029623	-
GCF_000210395.1	3880745	3882247	-
GCF_000210395.1	4021300	4022802	-
GCF_000210395.1	4179152	4180587	+
GCF_000210395.1	4184180	4185682	-
GCF_000210395.1	4190866	4192222	+
GCF_000210395.1	4211138	4212640	+
GCF_000210395.1	4214702	4216184	+
GCF_000210395.1	4220077	4221579	-
GCF_000210395.1	4222595	4224097	+
GCF_000210395.1	4232595	4234095	+
GCF_000210395.1	4242925	4244456	+
GCF_000210395.1	4248230	4249732	+
GCF_000210395.1	4306343	4307677	+
GCF_001077535.1	10810	12318	+
GCF_001077535.1	16043	17550	+
GCF_001077535.1	30498	32005	+
GCF_001077535.1	129442	130949	+
GCF_001077535.1	136388	137895	+
GCF_001077535.1	146937	148444	+
GCF_001077535.1	152388	153895	+
GCF_001077535.1	450947	452454	+
GCF_001077535.1	1153011	1154518	+
GCF_001077535.1	3013512	3015019	-
GCF_001077535.1	3826986	3828493	-
GCF_001077535.1	3970198	3971705	-
