assembly_accession	start	end	orientation
GCF_018340585.1	4615140	4616679	-
GCF_002211845.1	473778	475319	+
GCF_002211845.1	1189729	1191270	+
GCF_002211845.1	3700954	3702495	-
GCF_002211845.1	4471692	4473233	-
GCF_002211845.1	4513830	4515371	-
GCF_002211845.1	4658674	4660215	-
GCF_002211845.1	4755262	4756803	-
GCF_001447095.1	2073948	2075489	-
GCF_001447095.1	2820302	2821843	-
GCF_001447095.1	2861580	2863121	-
GCF_001447095.1	3003217	3004758	-
GCF_001447095.1	3615561	3617102	+
GCF_001447095.1	4439610	4441151	+
GCF_001447115.1	2098688	2100229	-
GCF_001447115.1	2812142	2813683	-
GCF_001447115.1	2853267	2854808	-
GCF_001447115.1	2857654	2859195	-
GCF_001447115.1	3105102	3106643	-
GCF_001447115.1	3201127	3202668	-
GCF_001447115.1	3718481	3720022	+
GCF_001447115.1	4473703	4475244	+
GCF_003231095.1	1033345	1034886	-
GCF_003231095.1	1779803	1781340	-
GCF_003231095.1	1821931	1823472	-
GCF_003231095.1	1963900	1965441	-
GCF_003231095.1	2060375	2061916	-
GCF_003231095.1	2582310	2583851	+
GCF_003231095.1	3283578	3285119	+
GCF_003710125.1	464943	466484	+
GCF_003710125.1	1200032	1201573	+
GCF_003710125.1	3619686	3621227	-
GCF_003710125.1	4351904	4353445	-
GCF_003710125.1	4394034	4395575	-
GCF_003710125.1	4536035	4537576	-
GCF_003710125.1	4632508	4634049	-
GCF_006517135.1	464940	466493	+
GCF_006517135.1	1165815	1167366	+
GCF_006517135.1	3648116	3649669	-
GCF_006517135.1	4380657	4382210	-
GCF_006517135.1	4422892	4424443	-
GCF_006517135.1	4564900	4566451	-
GCF_006517135.1	4661371	4662924	-
GCF_011465535.1	1000925	1002466	-
GCF_011465535.1	1747331	1748872	-
GCF_011465535.1	1789463	1791004	-
GCF_011465535.1	1931473	1933014	-
GCF_011465535.1	2027948	2029489	-
GCF_011465535.1	2549824	2551365	+
GCF_011465535.1	3251092	3252633	+
GCF_011465695.1	1043529	1045070	-
GCF_011465695.1	1783939	1785480	-
GCF_011465695.1	1826071	1827612	-
GCF_011465695.1	1968077	1969618	-
GCF_011465695.1	2064551	2066092	-
GCF_011465695.1	2618691	2620232	+
GCF_011465695.1	3382317	3383858	+
GCF_011465815.1	1043293	1044834	-
GCF_011465815.1	1783703	1785244	-
GCF_011465815.1	1825836	1827377	-
GCF_011465815.1	1967841	1969382	-
GCF_011465815.1	2064315	2065856	-
GCF_011465815.1	2618593	2620134	+
GCF_011465815.1	3382806	3384347	+
GCF_011465945.1	1000999	1002540	-
GCF_011465945.1	1747457	1748998	-
GCF_011465945.1	1789589	1791130	-
GCF_011465945.1	1931599	1933140	-
GCF_011465945.1	2028074	2029615	-
GCF_011465945.1	2549950	2551491	+
GCF_011465945.1	3280479	3282020	+
GCF_011466075.1	1000965	1002506	-
GCF_011466075.1	1747371	1748912	-
GCF_011466075.1	1789503	1791044	-
GCF_011466075.1	1931513	1933054	-
GCF_011466075.1	2027997	2029538	-
GCF_011466075.1	2549758	2551299	+
GCF_011466075.1	3280399	3281940	+
GCF_011466275.1	1000895	1002436	-
GCF_011466275.1	1747296	1748837	-
GCF_011466275.1	1789428	1790969	-
GCF_011466275.1	1931438	1932979	-
GCF_011466275.1	2027913	2029454	-
GCF_011466275.1	2549796	2551337	+
GCF_011466275.1	3251075	3252616	+
GCF_011466455.1	1043289	1044830	-
GCF_011466455.1	1783706	1785247	-
GCF_011466455.1	1825839	1827380	-
GCF_011466455.1	1967844	1969385	-
GCF_011466455.1	2064318	2065859	-
GCF_011466455.1	2618595	2620136	+
GCF_011466455.1	3382191	3383732	+
GCF_011466595.1	1041217	1042758	-
GCF_011466595.1	1779365	1780906	-
GCF_011466595.1	1821497	1823038	-
GCF_011466595.1	1963507	1965048	-
GCF_011466595.1	2059982	2061523	-
GCF_011466595.1	2581880	2583421	+
GCF_011466595.1	3283145	3284686	+
GCF_011466775.1	1001009	1002550	-
GCF_011466775.1	1747427	1748968	-
GCF_011466775.1	1789559	1791100	-
GCF_011466775.1	1931569	1933110	-
GCF_011466775.1	2028041	2029582	-
GCF_011466775.1	2549725	2551266	+
GCF_011466775.1	3250981	3252522	+
GCF_011466815.1	1000944	1002485	-
GCF_011466815.1	1747381	1748922	-
GCF_011466815.1	1789513	1791054	-
GCF_011466815.1	1931522	1933063	-
GCF_011466815.1	2027997	2029538	-
GCF_011466815.1	2549868	2551409	+
GCF_011466815.1	3251123	3252664	+
GCF_016452145.1	467005	468546	+
GCF_016452145.1	1233540	1235081	+
GCF_016452145.1	3722413	3723954	-
GCF_016452145.1	4495021	4496562	-
GCF_016452145.1	4537151	4538692	-
GCF_016452145.1	4680494	4682035	-
GCF_016452145.1	4776968	4778509	-
GCF_016454505.1	464942	466483	+
GCF_016454505.1	1202227	1203768	+
GCF_016454505.1	3634600	3636141	-
GCF_016454505.1	4366824	4368365	-
GCF_016454505.1	4408954	4410495	-
GCF_016454505.1	4550960	4552501	-
GCF_016454505.1	4647434	4648975	-
GCF_016454685.1	1773063	1774604	-
GCF_016454685.1	2505443	2506984	-
GCF_016454685.1	3014116	3015657	+
GCF_016454685.1	3110590	3112131	+
GCF_016454685.1	3253662	3255203	+
GCF_016454685.1	3295792	3297333	+
GCF_016454685.1	4069770	4071311	+
GCF_001700595.1	289178	290719	+
GCF_001700595.1	2869263	2870804	-
GCF_001700595.1	3604520	3606061	-
GCF_001700595.1	4134735	4136276	+
GCF_001700595.1	4230660	4232201	+
GCF_001700595.1	4386335	4387876	+
GCF_001700595.1	4429876	4431417	+
GCF_002163995.1	669321	670872	-
GCF_002163995.1	1421499	1423052	-
GCF_002163995.1	1465042	1466595	-
GCF_002163995.1	1620151	1621702	-
GCF_002163995.1	1716218	1717771	-
GCF_002163995.1	2245150	2246701	+
GCF_002163995.1	2979702	2981255	+
GCF_002201855.1	56509	58050	+
GCF_002201855.1	152475	154016	+
GCF_002201855.1	307544	309085	+
GCF_002201855.1	350984	352525	+
GCF_002201855.1	1102925	1104466	+
GCF_002201855.1	3611654	3613195	-
GCF_002201855.1	4382038	4383579	-
GCF_002238275.1	297798	299339	+
GCF_002238275.1	2770512	2772053	-
GCF_002238275.1	3519509	3521050	-
GCF_002238275.1	4046805	4048346	+
GCF_002238275.1	4141759	4143300	+
GCF_002238275.1	4290204	4291745	+
GCF_002238275.1	4333554	4335095	+
GCF_002504105.1	287530	289071	+
GCF_002504105.1	2919754	2921295	-
GCF_002504105.1	3746663	3748204	-
GCF_002504105.1	4249354	4250895	+
GCF_002504105.1	4345789	4347330	+
GCF_002504105.1	4495075	4496616	+
GCF_002504105.1	4537488	4539029	+
GCF_002504125.1	291509	293060	+
GCF_002504125.1	2815227	2816778	-
GCF_002504125.1	3627384	3628935	-
GCF_002504125.1	4140459	4142010	+
GCF_002504125.1	4246634	4248187	+
GCF_002504125.1	4400411	4401962	+
GCF_002504125.1	4442536	4444087	+
GCF_002999175.1	285782	287333	+
GCF_002999175.1	2731900	2733451	-
GCF_002999175.1	3467424	3468973	-
GCF_002999175.1	3984459	3986010	+
GCF_002999175.1	4079390	4080941	+
GCF_002999175.1	4228103	4229654	+
GCF_002999175.1	4271204	4272757	+
GCF_003347075.1	454870	456421	-
GCF_003347075.1	613374	614927	-
GCF_003347075.1	1364563	1366114	-
GCF_003347075.1	1408104	1409655	-
GCF_003347075.1	1563779	1565330	-
GCF_003347075.1	1659807	1661358	-
GCF_003347075.1	2190046	2191597	+
GCF_003429425.1	288291	289832	+
GCF_003429425.1	2713508	2715049	-
GCF_003429425.1	3433840	3435381	-
GCF_003429425.1	3939904	3941445	+
GCF_003429425.1	4039855	4041396	+
GCF_003429425.1	4192762	4194303	+
GCF_003429425.1	4235031	4236572	+
GCF_003429445.1	292931	294472	+
GCF_003429445.1	2544279	2545820	-
GCF_003429445.1	3270495	3272036	-
GCF_003429445.1	3774273	3775814	+
GCF_003429445.1	3873100	3874641	+
GCF_003429445.1	4023600	4025140	+
GCF_003429445.1	4065703	4067244	+
GCF_003641265.1	448817	450368	+
GCF_003641265.1	1256117	1257670	+
GCF_003641265.1	3836539	3838090	-
GCF_003641265.1	4612002	4613555	-
GCF_003641265.1	4655022	4656575	-
GCF_003641265.1	4830181	4831734	-
GCF_003641265.1	4928854	4930405	-
GCF_003641305.1	448817	450368	+
GCF_003641305.1	1256106	1257659	+
GCF_003641305.1	3836542	3838093	-
GCF_003641305.1	4612005	4613558	-
GCF_003641305.1	4655025	4656578	-
GCF_003641305.1	4830185	4831738	-
GCF_003641305.1	4928858	4930409	-
GCF_003641325.1	448817	450368	+
GCF_003641325.1	1256109	1257662	+
GCF_003641325.1	3836549	3838100	-
GCF_003641325.1	4612012	4613565	-
GCF_003641325.1	4655031	4656584	-
GCF_003641325.1	4830192	4831745	-
GCF_003641325.1	4928865	4930416	-
GCF_004124035.2	472927	474478	+
GCF_004124035.2	1260922	1262473	+
GCF_004124035.2	3805940	3807493	-
GCF_004124035.2	4639668	4641221	-
GCF_004124035.2	4683209	4684760	-
GCF_004124035.2	4838089	4839640	-
GCF_004124035.2	4934016	4935567	-
GCF_004124055.2	473196	474747	+
GCF_004124055.2	1262745	1264296	+
GCF_004124055.2	3807766	3809319	-
GCF_004124055.2	4640423	4641976	-
GCF_004124055.2	4683865	4685416	-
GCF_004124055.2	4838745	4840296	-
GCF_004124055.2	4934671	4936222	-
GCF_004124095.2	474288	475839	+
GCF_004124095.2	1251027	1252578	+
GCF_004124095.2	3773986	3775539	-
GCF_004124095.2	4606642	4608195	-
GCF_004124095.2	4650184	4651735	-
GCF_004124095.2	4805061	4806612	-
GCF_004124095.2	4900988	4902539	-
GCF_004124155.2	470367	471920	+
GCF_004124155.2	1173147	1174698	+
GCF_004124155.2	3607249	3608800	-
GCF_004124155.2	4317607	4319158	-
GCF_004124155.2	4360456	4362009	-
GCF_004124155.2	4549451	4551002	-
GCF_004124155.2	4644399	4645950	-
GCF_004124195.2	458954	460505	+
GCF_004124195.2	1262897	1264448	+
GCF_004124195.2	3730448	3731999	-
GCF_004124195.2	4502496	4504047	-
GCF_004124195.2	4545533	4547084	-
GCF_004124195.2	4684440	4685991	-
GCF_004124195.2	4782311	4783862	-
GCF_004124215.2	458897	460448	+
GCF_004124215.2	1222813	1224364	+
GCF_004124215.2	3671688	3673241	-
GCF_004124215.2	4398635	4400186	-
GCF_004124215.2	4440863	4442414	-
GCF_004124215.2	4585751	4587302	-
GCF_004124215.2	4681557	4683108	-
GCF_004328825.1	479832	481385	+
GCF_004328825.1	1210599	1212150	+
GCF_004328825.1	3585924	3587477	-
GCF_004328825.1	4301710	4303261	-
GCF_004328825.1	4345402	4346955	-
GCF_004328825.1	4506110	4507663	-
GCF_004328825.1	4604759	4606312	-
GCF_004354245.1	516680	518221	+
GCF_004354245.1	1319465	1321006	+
GCF_004354245.1	3761040	3762581	-
GCF_004354245.1	4524595	4526136	-
GCF_004354245.1	4567698	4569239	-
GCF_004354245.1	4705649	4707190	-
GCF_004354245.1	4803667	4805208	-
GCF_004798745.1	291348	292901	+
GCF_004798745.1	2677914	2679467	-
GCF_004798745.1	3501705	3503256	-
GCF_004798745.1	4003721	4005272	+
GCF_004798745.1	4104414	4105967	+
GCF_004798745.1	4257404	4258957	+
GCF_004798745.1	4301098	4302319	+
GCF_007923125.1	473508	475049	+
GCF_007923125.1	1242668	1244209	+
GCF_007923125.1	3760687	3762228	-
GCF_007923125.1	4553957	4555498	-
GCF_007923125.1	4597395	4598936	-
GCF_007923125.1	4752363	4753904	-
GCF_007923125.1	4848391	4849932	-
GCF_008807355.1	464151	465692	+
GCF_008807355.1	1214882	1216423	+
GCF_008807355.1	3684520	3686061	-
GCF_008807355.1	4396723	4398264	-
GCF_008807355.1	4439745	4441286	-
GCF_008807355.1	4593291	4594832	-
GCF_008807355.1	4687696	4689237	-
GCF_009728795.1	50710	52249	+
GCF_009728795.1	145903	147444	+
GCF_009728795.1	301334	302875	+
GCF_009728795.1	344426	345965	+
GCF_009728795.1	1083584	1085125	+
GCF_009728795.1	3455506	3457047	-
GCF_009728795.1	4170699	4172240	-
GCF_009728875.2	460248	461789	+
GCF_009728875.2	1224774	1226315	+
GCF_009728875.2	3721502	3723043	-
GCF_009728875.2	4449776	4451317	-
GCF_009728875.2	4492004	4493545	-
GCF_009728875.2	4636892	4638433	-
GCF_009728875.2	4732613	4734154	-
GCF_009728895.2	460257	461798	+
GCF_009728895.2	1194629	1196170	+
GCF_009728895.2	3695801	3697342	-
GCF_009728895.2	4425628	4427169	-
GCF_009728895.2	4467856	4469397	-
GCF_009728895.2	4612744	4614285	-
GCF_009728895.2	4708465	4710006	-
GCF_009806735.1	473030	474571	+
GCF_009806735.1	1229879	1231420	+
GCF_009806735.1	3793618	3795159	-
GCF_009806735.1	4662115	4663656	-
GCF_009806735.1	4705655	4707196	-
GCF_009806735.1	4860539	4862080	-
GCF_009806735.1	4956466	4958007	-
GCF_016638525.1	472854	474395	+
GCF_016638525.1	1203142	1204683	+
GCF_016638525.1	3767295	3768836	-
GCF_016638525.1	4519183	4520724	-
GCF_016638525.1	4562724	4564265	-
GCF_016638525.1	4717689	4719230	-
GCF_016638525.1	4813614	4815155	-
GCF_016638585.1	397412	398953	+
GCF_016638585.1	1110714	1112255	+
GCF_016638585.1	3575036	3576577	-
GCF_016638585.1	4268623	4270164	-
GCF_016638585.1	4314016	4315557	-
GCF_016638585.1	4453012	4454553	-
GCF_016638585.1	4548710	4550251	-
GCF_016903075.1	465775	467316	+
GCF_016903075.1	1263141	1264682	+
GCF_016903075.1	3751235	3752776	-
GCF_016903075.1	4517353	4518894	-
GCF_016903075.1	4558595	4560136	-
GCF_016903075.1	4712526	4714067	-
GCF_016903075.1	4811280	4812821	-
GCF_001628755.1	184920	186461	+
GCF_001628755.1	277315	278856	+
GCF_001628755.1	400156	401697	+
GCF_001628755.1	441326	442867	+
GCF_001628755.1	1194090	1195631	+
GCF_001628755.1	3758220	3759761	-
GCF_001628755.1	4486410	4487951	-
GCF_001629755.1	184920	186461	+
GCF_001629755.1	277315	278856	+
GCF_001629755.1	400156	401697	+
GCF_001629755.1	441326	442867	+
GCF_001629755.1	1194090	1195631	+
GCF_001629755.1	3758221	3759762	-
GCF_001629755.1	4486411	4487952	-
GCF_001629775.1	184920	186461	+
GCF_001629775.1	277315	278856	+
GCF_001629775.1	400156	401697	+
GCF_001629775.1	441326	442867	+
GCF_001629775.1	1194090	1195631	+
GCF_001629775.1	3758220	3759761	-
GCF_001629775.1	4486410	4487951	-
GCF_002794415.1	599664	601205	+
GCF_002794415.1	3263586	3265127	-
GCF_002794415.1	3947543	3949084	-
GCF_002794415.1	4425383	4426924	+
GCF_002794415.1	4517780	4519321	+
GCF_002794415.1	4640609	4642150	+
GCF_002794415.1	4681777	4683318	+
GCF_004126495.1	434985	436538	+
GCF_004126495.1	1227176	1228727	+
GCF_004126495.1	3816693	3818244	-
GCF_004126495.1	4525702	4527253	-
GCF_004126495.1	4566966	4568517	-
GCF_004126495.1	4689349	4690902	-
GCF_004126495.1	4783877	4785428	-
GCF_002196535.1	448299	449840	+
GCF_002196535.1	1161605	1163146	+
GCF_002196535.1	3662638	3664179	-
GCF_002196535.1	4382699	4384240	-
GCF_002196535.1	4424727	4426268	-
GCF_002196535.1	4563779	4565320	-
GCF_002196535.1	4664386	4665927	-
GCF_009184685.1	474617	476154	+
GCF_009184685.1	1274287	1275828	+
GCF_009184685.1	3628164	3629707	-
GCF_009184685.1	4636557	4638093	-
GCF_009184685.1	4680072	4681605	-
GCF_009184685.1	4848940	4850480	-
GCF_009184685.1	4948012	4949549	-
GCF_016452085.1	15994	17535	+
GCF_016452085.1	115075	116616	+
GCF_016452085.1	283952	285493	+
GCF_016452085.1	327476	329017	+
GCF_016452085.1	1075876	1077417	+
GCF_016452085.1	3475307	3476848	-
GCF_016452085.1	4282205	4283746	-
GCF_016454485.1	80427	81968	+
GCF_016454485.1	123950	125491	+
GCF_016454485.1	873718	875259	+
GCF_016454485.1	3272446	3273987	-
GCF_016454485.1	4080689	4082230	-
GCF_016454485.1	4608656	4610197	+
GCF_016454485.1	4707739	4709280	+
GCF_001952995.1	472139	473692	+
GCF_001952995.1	1205994	1207545	+
GCF_001952995.1	3664971	3666524	-
GCF_001952995.1	4432353	4433904	-
GCF_001952995.1	4474575	4476126	-
GCF_001952995.1	4629429	4630982	-
GCF_001952995.1	4725250	4726803	-
GCF_001953675.1	472139	473680	+
GCF_001953675.1	1205994	1207535	+
GCF_001953675.1	3664983	3666524	-
GCF_001953675.1	4432363	4433904	-
GCF_001953675.1	4474585	4476126	-
GCF_001953675.1	4629441	4630982	-
GCF_001953675.1	4725262	4726803	-
GCF_001953695.1	472139	473680	+
GCF_001953695.1	1205994	1207535	+
GCF_001953695.1	3664983	3666524	-
GCF_001953695.1	4432363	4433904	-
GCF_001953695.1	4474585	4476126	-
GCF_001953695.1	4629441	4630982	-
GCF_001953695.1	4725262	4726803	-
GCF_002234735.2	302156	303697	-
GCF_002234735.2	344297	345838	-
GCF_002234735.2	499142	500683	-
GCF_002234735.2	594961	596502	-
GCF_002234735.2	1113843	1115384	+
GCF_002234735.2	1854101	1855642	+
GCF_002234735.2	4289471	4291012	-
GCF_002290205.1	467332	468873	+
GCF_002290205.1	1273250	1274791	+
GCF_002290205.1	3680494	3682035	-
GCF_002290205.1	4447245	4448786	-
GCF_002290205.1	4489386	4490927	-
GCF_002290205.1	4644233	4645774	-
GCF_002290205.1	4740054	4741595	-
GCF_002386325.1	2151912	2153463	-
GCF_002386325.1	2910001	2911552	-
GCF_002386325.1	3439605	3441156	+
GCF_002386325.1	3537461	3539012	+
GCF_002386325.1	3693805	3695356	+
GCF_002386325.1	3735851	3737401	+
GCF_002386325.1	4452800	4454351	+
GCF_005930995.1	472195	473736	+
GCF_005930995.1	1206058	1207599	+
GCF_005930995.1	3654725	3656266	-
GCF_005930995.1	4422105	4423646	-
GCF_005930995.1	4464324	4465865	-
GCF_005930995.1	4619182	4620723	-
GCF_005930995.1	4715005	4716546	-
GCF_009664655.1	472156	473694	+
GCF_009664655.1	1206451	1207988	+
GCF_009664655.1	3626177	3627715	-
GCF_009664655.1	4386281	4387824	-
GCF_009664655.1	4428498	4430032	-
GCF_009664655.1	4583340	4584877	-
GCF_009664655.1	4679151	4680686	-
GCF_016454785.1	487739	489278	+
GCF_016454785.1	1190808	1192349	+
GCF_016454785.1	3653325	3654866	-
GCF_016454785.1	4391969	4393510	-
GCF_016454785.1	4434195	4435736	-
GCF_016454785.1	4590387	4591928	-
GCF_016454785.1	4684722	4686263	-
GCF_001048375.2	450986	452527	+
GCF_001048375.2	1156433	1157974	+
GCF_001048375.2	3573916	3575457	-
GCF_001048375.2	4412991	4414532	-
GCF_001048375.2	4547398	4548939	-
GCF_001048375.2	4589612	4591153	-
GCF_001048375.2	4738448	4739989	-
GCF_001095585.2	13724	15266	-
GCF_001095585.2	522795	524336	+
GCF_001095585.2	1228313	1229854	+
GCF_001095585.2	3611663	3613204	-
GCF_001095585.2	4449997	4451539	-
GCF_001095585.2	4492213	4493754	-
GCF_001095585.2	4641195	4642736	-
GCF_001104165.2	451580	453121	+
GCF_001104165.2	1156918	1158459	+
GCF_001104165.2	3540968	3542509	-
GCF_001104165.2	4394317	4395858	-
GCF_001104165.2	4543320	4544861	-
GCF_001104165.2	4585543	4587084	-
GCF_001104165.2	4720114	4721655	-
GCF_001118185.2	451225	452766	+
GCF_001118185.2	1156752	1158293	+
GCF_001118185.2	3559869	3561410	-
GCF_001118185.2	4398439	4399980	-
GCF_001118185.2	4533009	4534550	-
GCF_001118185.2	4681813	4683354	-
GCF_001118185.2	4723868	4725409	-
GCF_001119245.2	451297	452838	+
GCF_001119245.2	1157546	1159087	+
GCF_001119245.2	3540201	3541742	-
GCF_001119245.2	4378527	4380068	-
GCF_001119245.2	4513099	4514640	-
GCF_001119245.2	4662086	4663627	-
GCF_001119245.2	4704140	4705681	-
GCF_001127485.2	451921	453463	+
GCF_001127485.2	1157283	1158824	+
GCF_001127485.2	3579483	3581024	-
GCF_001127485.2	4417703	4419244	-
GCF_001127485.2	4552115	4553656	-
GCF_001127485.2	4594329	4595870	-
GCF_001127485.2	4743316	4744857	-
GCF_001135805.2	451524	453065	+
GCF_001135805.2	493578	495119	+
GCF_001135805.2	1199100	1200642	+
GCF_001135805.2	3603735	3605276	-
GCF_001135805.2	4441108	4442649	-
GCF_001135805.2	4575680	4577221	-
GCF_001135805.2	4724502	4726043	-
GCF_001148305.2	146940	148481	-
GCF_001148305.2	188994	190535	-
GCF_001148305.2	697843	699384	+
GCF_001148305.2	1536289	1537830	+
GCF_001148305.2	3940458	3942000	-
GCF_001148305.2	4677390	4678931	-
GCF_001163025.2	451252	452794	+
GCF_001163025.2	1156636	1158177	+
GCF_001163025.2	3621765	3623306	-
GCF_001163025.2	4459932	4461473	-
GCF_001163025.2	4594345	4595887	-
GCF_001163025.2	4636561	4638102	-
GCF_001163025.2	4785549	4787090	-
GCF_001165785.2	451225	452766	+
GCF_001165785.2	1156752	1158293	+
GCF_001165785.2	3559471	3561012	-
GCF_001165785.2	4397831	4399373	-
GCF_001165785.2	4440048	4441589	-
GCF_001165785.2	4574619	4576160	-
GCF_001165785.2	4723424	4724965	-
GCF_001302605.1	1701700	1703241	-
GCF_001302605.1	2407165	2408706	-
GCF_001302605.1	2915749	2917290	+
GCF_001302605.1	3064579	3066120	+
GCF_001302605.1	3106794	3108335	+
GCF_001302605.1	3241203	3242744	+
GCF_001302605.1	4078321	4079862	+
GCF_001357935.2	1324967	1326508	-
GCF_001357935.2	2030177	2031718	-
GCF_001357935.2	2539247	2540788	+
GCF_001357935.2	2688071	2689612	+
GCF_001357935.2	2730286	2731828	+
GCF_001357935.2	2864696	2866237	+
GCF_001357935.2	3703204	3704745	+
GCF_001360555.2	451251	452791	+
GCF_001360555.2	1156953	1158495	+
GCF_001360555.2	3561135	3562675	-
GCF_001360555.2	4399574	4401115	-
GCF_001360555.2	4534957	4536498	-
GCF_001360555.2	4683789	4685329	-
GCF_001360555.2	4725842	4727383	-
GCF_001362095.2	452901	454443	+
GCF_001362095.2	1288842	1290383	+
GCF_001362095.2	3676414	3677956	-
GCF_001362095.2	4449739	4451280	-
GCF_001362095.2	4585591	4587133	-
GCF_001362095.2	4627807	4629348	-
GCF_001362095.2	4778077	4779619	-
GCF_001362135.2	15427	16968	-
GCF_001362135.2	164255	165796	-
GCF_001362135.2	673374	674915	+
GCF_001362135.2	1507053	1508594	+
GCF_001362135.2	3864338	3865879	-
GCF_001362135.2	4573713	4575254	-
GCF_001362135.2	4615928	4617469	-
GCF_001362195.2	1250340	1251880	-
GCF_001362195.2	2086214	2087755	-
GCF_001362195.2	2220626	2222168	-
GCF_001362195.2	2262681	2264223	-
GCF_001362195.2	2411504	2413046	-
GCF_001362195.2	2920466	2922008	+
GCF_001362195.2	3625987	3627528	+
GCF_001362335.2	40476	42017	-
GCF_001362335.2	189305	190846	-
GCF_001362335.2	698427	699968	+
GCF_001362335.2	1535713	1537254	+
GCF_001362335.2	3939450	3940992	-
GCF_001362335.2	4655783	4657324	-
GCF_003429465.1	108540	110081	+
GCF_003429465.1	257369	258908	+
GCF_003429465.1	299582	301123	+
GCF_003429465.1	433995	435536	+
GCF_003429465.1	1271447	1272989	+
GCF_003429465.1	3674579	3676121	-
GCF_003429465.1	4390757	4392298	-
GCF_003716995.1	287481	289022	+
GCF_003716995.1	2692124	2693665	-
GCF_003716995.1	3397690	3399231	-
GCF_003716995.1	3532264	3533805	-
GCF_003716995.1	3574479	3576020	-
GCF_003716995.1	3723472	3725013	-
GCF_003716995.1	4232321	4233862	+
GCF_003717015.1	287479	289020	+
GCF_003717015.1	2692813	2694354	-
GCF_003717015.1	3398208	3399749	-
GCF_003717015.1	3532782	3534323	-
GCF_003717015.1	3574997	3576538	-
GCF_003717015.1	3723990	3725531	-
GCF_003717015.1	4232839	4234380	+
GCF_003717035.1	287479	289020	+
GCF_003717035.1	2692607	2694148	-
GCF_003717035.1	3397898	3399439	-
GCF_003717035.1	3532472	3534013	-
GCF_003717035.1	3574687	3576228	-
GCF_003717035.1	3723680	3725221	-
GCF_003717035.1	4232529	4234070	+
GCF_003717055.1	287380	288922	+
GCF_003717055.1	2670671	2672213	-
GCF_003717055.1	3377213	3378755	-
GCF_003717055.1	3511788	3513330	-
GCF_003717055.1	3553843	3555385	-
GCF_003717055.1	3702653	3704195	-
GCF_003717055.1	4211436	4212978	+
GCF_003717075.1	287475	289016	+
GCF_003717075.1	2709281	2710822	-
GCF_003717075.1	3414487	3416028	-
GCF_003717075.1	3549061	3550602	-
GCF_003717075.1	3591276	3592817	-
GCF_003717075.1	3740267	3741808	-
GCF_003717075.1	4249037	4250578	+
GCF_003717095.1	287479	289020	+
GCF_003717095.1	2691872	2693413	-
GCF_003717095.1	3397361	3398902	-
GCF_003717095.1	3531935	3533476	-
GCF_003717095.1	3574150	3575691	-
GCF_003717095.1	3723143	3724684	-
GCF_003717095.1	4231990	4233531	+
GCF_003717115.1	287479	289020	+
GCF_003717115.1	2692317	2693858	-
GCF_003717115.1	3397806	3399347	-
GCF_003717115.1	3532380	3533921	-
GCF_003717115.1	3574595	3576136	-
GCF_003717115.1	3723588	3725129	-
GCF_003717115.1	4232437	4233978	+
GCF_003717135.1	287480	289021	+
GCF_003717135.1	2692492	2694033	-
GCF_003717135.1	3398109	3399650	-
GCF_003717135.1	3532522	3534063	-
GCF_003717135.1	3574737	3576278	-
GCF_003717135.1	3723730	3725271	-
GCF_003717135.1	4232579	4234120	+
GCF_003717215.1	287479	289020	+
GCF_003717215.1	2692888	2694429	-
GCF_003717215.1	3398319	3399860	-
GCF_003717215.1	3532732	3534273	-
GCF_003717215.1	3574947	3576488	-
GCF_003717215.1	3723940	3725481	-
GCF_003717215.1	4232788	4234329	+
GCF_003717285.1	287479	289020	+
GCF_003717285.1	2694026	2695567	-
GCF_003717285.1	3399697	3401238	-
GCF_003717285.1	3534271	3535812	-
GCF_003717285.1	3576486	3578027	-
GCF_003717285.1	3725479	3727020	-
GCF_003717285.1	4234328	4235869	+
GCF_003717355.1	287480	289021	+
GCF_003717355.1	2693931	2695472	-
GCF_003717355.1	3399378	3400919	-
GCF_003717355.1	3533952	3535493	-
GCF_003717355.1	3576167	3577708	-
GCF_003717355.1	3725160	3726701	-
GCF_003717355.1	4234009	4235550	+
GCF_003717395.1	287479	289020	+
GCF_003717395.1	2692597	2694138	-
GCF_003717395.1	3398271	3399812	-
GCF_003717395.1	3532845	3534386	-
GCF_003717395.1	3575060	3576601	-
GCF_003717395.1	3723892	3725433	-
GCF_003717395.1	4232741	4234282	+
GCF_003717435.1	287479	289020	+
GCF_003717435.1	2691557	2693098	-
GCF_003717435.1	3397261	3398802	-
GCF_003717435.1	3532612	3534153	-
GCF_003717435.1	3574827	3576368	-
GCF_003717435.1	3723820	3725361	-
GCF_003717435.1	4232669	4234210	+
GCF_003717455.1	225805	227346	+
GCF_003717455.1	2630948	2632489	-
GCF_003717455.1	3336375	3337916	-
GCF_003717455.1	3470949	3472490	-
GCF_003717455.1	3513164	3514705	-
GCF_003717455.1	3662157	3663698	-
GCF_003717455.1	4171006	4172547	+
GCF_003717475.1	287479	289020	+
GCF_003717475.1	2693930	2695471	-
GCF_003717475.1	3399990	3401531	-
GCF_003717475.1	3534564	3536105	-
GCF_003717475.1	3576779	3578320	-
GCF_003717475.1	3725772	3727313	-
GCF_003717475.1	4234621	4236162	+
GCF_003717515.1	286562	288103	+
GCF_003717515.1	2705089	2706630	-
GCF_003717515.1	3410601	3412142	-
GCF_003717515.1	3545175	3546716	-
GCF_003717515.1	3587390	3588931	-
