assembly_accession	start	end	orientation
GCF_000013285.1	231433	232945	+
GCF_000013285.1	310699	312211	+
GCF_000013285.1	683149	684661	+
GCF_000013285.1	2781837	2783349	-
GCF_000013285.1	3032734	3034246	-
GCF_000006925.2	214669	216209	+
GCF_000006925.2	2726673	2728213	-
GCF_000006925.2	3410014	3411555	-
GCF_000006925.2	3951290	3952831	+
GCF_000006925.2	4048481	4050022	+
GCF_000006925.2	4186670	4188211	+
GCF_000006925.2	4227108	4228649	+
GCF_003403135.1	240390	241932	+
GCF_003403135.1	282076	283618	+
GCF_003403135.1	3731194	3732736	-
GCF_003403135.1	3869309	3870851	-
GCF_003403135.1	4402949	4404491	-
GCF_003403135.1	4629755	4631297	-
GCF_003403135.1	4819676	4821218	-
GCF_002887555.1	243542	245084	+
GCF_002887555.1	290313	291855	+
GCF_002887555.1	3492107	3493649	-
GCF_002887555.1	3660880	3662422	-
GCF_002887555.1	4166131	4167673	-
GCF_002887555.1	4414963	4416505	-
GCF_002887555.1	4657936	4659478	-
GCF_000286275.1	269142	270681	-
GCF_000286275.1	402402	403941	+
GCF_000286275.1	967749	969288	+
GCF_000286275.1	3598493	3600033	-
GCF_000286275.1	4298159	4299699	-
GCF_000286275.1	4501120	4502659	-
GCF_000286275.1	4596917	4598457	-
GCF_000286275.1	4724735	4726275	-
GCF_001549955.1	225507	227048	+
GCF_001549955.1	2698728	2700269	-
GCF_001549955.1	3403231	3404772	-
GCF_001549955.1	3908697	3910238	+
GCF_001549955.1	4006011	4007552	+
GCF_001549955.1	4139250	4140791	+
GCF_001549955.1	4179592	4181133	+
GCF_002892185.1	31875	33338	+
GCF_002892185.1	2572089	2573552	-
GCF_002892185.1	2882914	2884377	-
GCF_002892185.1	3280526	3281989	-
GCF_009731575.1	332228	333739	-
GCF_009731575.1	1008418	1009929	-
GCF_009731575.1	1523820	1525331	+
GCF_000006685.1	133836	135388	+
GCF_000006685.1	155794	157346	+
GCF_013305245.1	454393	455942	+
GCF_013305245.1	1230371	1231920	+
GCF_013305245.1	4489465	4491014	-
GCF_013305245.1	4890276	4891825	-
GCF_013305245.1	5242762	5244311	-
GCF_013305245.1	5287769	5289318	-
GCF_013305245.1	5379644	5381193	-
GCF_013305245.1	5480447	5481996	-
GCF_000012685.1	376441	377978	+
GCF_000012685.1	3293005	3294542	+
GCF_000012685.1	5897040	5898577	-
GCF_000012685.1	8965181	8966718	-
GCF_000008445.1	9308	10859	+
GCF_000008445.1	29102	30653	+
GCF_000008445.1	82424	83975	+
GCF_000008445.1	145488	147039	+
GCF_000008445.1	246208	247759	+
GCF_000008445.1	266787	268338	+
GCF_000008445.1	280085	281636	+
GCF_000008445.1	290058	291609	+
GCF_000008445.1	532436	533986	+
GCF_000008445.1	741538	743089	+
GCF_000008445.1	4655319	4656870	-
GCF_000008345.1	606156	607680	+
GCF_000008345.1	1523846	1525370	-
GCF_000008345.1	1800215	1801739	-
GCF_000008725.1	854128	855677	+
GCF_000008725.1	876174	877723	+
GCF_000014505.1	116897	118473	+
GCF_000014505.1	277879	279456	+
GCF_000014505.1	671639	673215	+
GCF_000014505.1	1213926	1215502	-
GCF_000014505.1	1506407	1507983	-
GCF_000011645.1	9902	11451	+
GCF_000011645.1	34600	36149	+
GCF_000011645.1	95342	96892	+
GCF_000011645.1	158298	159848	+
GCF_000011645.1	611992	613541	+
GCF_000011645.1	920927	922477	+
GCF_000011645.1	3121757	3123307	-
GCF_000972685.1	9518	11066	+
GCF_000972685.1	69614	71162	+
GCF_000972685.1	140326	141874	+
GCF_000972685.1	567939	569487	+
GCF_000972685.1	591112	592660	+
GCF_000972685.1	864311	865859	+
GCF_000972685.1	2776808	2778356	-
GCF_000239975.1	237096	238645	+
GCF_000239975.1	354481	356030	+
GCF_000239975.1	855718	857267	+
GCF_000239975.1	3551479	3553028	-
GCF_000239975.1	4249976	4251525	-
GCF_000239975.1	4492048	4493597	-
GCF_000239975.1	4578452	4580001	-
GCF_000239975.1	4688119	4689668	-
GCF_000019205.1	436358	437870	+
GCF_000019205.1	488560	490072	+
GCF_000019205.1	1412610	1414122	-
GCF_009759785.1	3710569	3712101	-
GCF_000204255.1	1022386	1023937	-
GCF_000008865.2	227106	228643	+
GCF_000008865.2	3449869	3451406	-
GCF_000008865.2	4162363	4163900	-
GCF_000008865.2	4735380	4736917	+
GCF_000008865.2	4831784	4833321	+
GCF_000008865.2	4976057	4977594	+
GCF_000008865.2	5017083	5018620	+
GCF_000021205.1	9314	10865	+
GCF_000021205.1	29055	30606	+
GCF_000021205.1	82338	83889	+
GCF_000021205.1	88047	89598	+
GCF_000021205.1	151263	152814	+
GCF_000021205.1	244766	246317	+
GCF_000021205.1	265334	266885	+
GCF_000021205.1	272607	274158	+
GCF_000021205.1	283016	284567	+
GCF_000021205.1	296308	297859	+
GCF_000021205.1	303417	304968	+
GCF_000021205.1	526894	528445	+
GCF_000021205.1	750466	752017	+
GCF_000021205.1	4840374	4841925	-
GCF_002117165.1	1003881	1005430	+
GCF_002117165.1	3072892	3074441	-
GCF_002117165.1	3342319	3343868	-
GCF_002117165.1	3762106	3763655	-
GCF_002117165.1	3768048	3769597	-
GCF_002117165.1	3832638	3834187	-
GCF_002117165.1	3838463	3840012	-
GCF_002117165.1	3898498	3900047	-
GCF_002117165.1	3920235	3921784	-
GCF_000069965.1	452965	454507	+
GCF_000069965.1	2452500	2454042	-
GCF_000069965.1	3036074	3037616	-
GCF_000069965.1	3347291	3348833	-
GCF_000069965.1	3569987	3571529	+
GCF_000069965.1	3606562	3608104	+
GCF_000069965.1	3876855	3878397	+
GCF_000144405.1	369973	371506	+
GCF_000144405.1	1506639	1508172	-
GCF_000144405.1	1707254	1708787	-
GCF_000144405.1	962784	964317	-
GCF_002250945.2	9417	10967	+
GCF_002250945.2	29249	30799	+
GCF_002250945.2	82750	84300	+
GCF_002250945.2	88593	90143	+
GCF_002250945.2	151859	153409	+
GCF_002250945.2	256584	258134	+
GCF_002250945.2	277336	278886	+
GCF_002250945.2	284999	286549	+
GCF_002250945.2	295254	296804	+
GCF_002250945.2	507991	509541	+
GCF_002250945.2	684250	685800	+
GCF_002250945.2	3570798	3572348	-
GCF_014524625.1	120152	121689	+
GCF_014524625.1	815686	817223	+
GCF_014524625.1	4713681	4715218	-
GCF_014524625.1	5796292	5797829	-
GCF_014524625.1	6148183	6149720	-
GCF_011045835.1	122249	123791	+
GCF_011045835.1	158499	160041	+
GCF_011045835.1	392608	394150	+
GCF_011045835.1	987263	988805	+
GCF_011045835.1	3017610	3019152	-
GCF_011045835.1	3568096	3569638	-
GCF_011045835.1	3864912	3866454	-
GCF_900637025.1	14791	16339	+
GCF_900637025.1	133092	134640	+
GCF_900637025.1	174955	176503	+
GCF_900637025.1	1524583	1526131	-
GCF_000091565.1	41025	42564	+
GCF_000091565.1	178354	179893	+
GCF_000091565.1	265344	266883	+
GCF_000091565.1	311614	313153	+
GCF_000091565.1	919924	921462	+
GCF_000091565.1	2812249	2813788	-
GCF_000091565.1	3457884	3459423	-
GCF_000144675.2	619013	620532	+
GCF_000144675.2	1030002	1031521	+
GCF_000144675.2	1858282	1859801	-
GCF_000144675.2	2231473	2232992	-
GCF_000178875.2	44531	46073	+
GCF_000178875.2	220409	221953	+
GCF_000178875.2	272158	273701	+
GCF_000178875.2	481314	482857	+
GCF_000178875.2	996635	998179	+
GCF_000178875.2	1326966	1328509	+
GCF_000178875.2	3212874	3214418	-
GCF_000178875.2	4712959	4714503	-
GCF_000178875.2	4930994	4932536	-
GCF_000178875.2	5258796	5260339	-
GCF_006094475.1	9343	10892	+
GCF_006094475.1	29955	31504	+
GCF_006094475.1	90289	91838	+
GCF_006094475.1	96212	97761	+
GCF_006094475.1	160754	162303	+
GCF_006094475.1	166367	167916	+
GCF_006094475.1	171368	172917	+
GCF_006094475.1	624744	626293	+
GCF_006094475.1	917511	919060	+
GCF_006094475.1	2980970	2982519	-
GCF_002953575.2	21041	22579	+
GCF_002953575.2	663055	664591	+
GCF_002953575.2	1377642	1379180	+
GCF_002953575.2	2534451	2535989	-
GCF_002953575.2	2645327	2646863	-
GCF_002953575.2	2993833	2995371	-
GCF_002953575.2	3123134	3124672	-
GCF_000214235.1	252731	254272	+
GCF_000214235.1	295297	296838	+
GCF_000214235.1	907790	909331	+
GCF_000214235.1	4216311	4217852	-
GCF_000214235.1	4987769	4989310	-
GCF_000214235.1	5261759	5263300	-
GCF_000214235.1	5392608	5394149	-
GCF_000191145.1	2678130	2679660	-
GCF_000191145.1	3321374	3322903	+
GCF_001891145.1	452845	454396	+
GCF_001891145.1	497339	498890	+
GCF_001891145.1	1901055	1902606	-
GCF_001891145.1	2073939	2075490	-
GCF_001891145.1	2186125	2187676	-
GCF_000959525.1	390872	392404	+
GCF_000959525.1	609317	610849	+
GCF_000959525.1	2502609	2504141	-
GCF_000959525.1	2235748	2237280	-
GCF_000959525.1	205009	206541	+
GCF_000213905.2	994478	996029	-
GCF_000253395.1	17726	19273	+
GCF_000253395.1	65507	67054	+
GCF_000253395.1	161399	162946	+
GCF_000253395.1	167205	168752	+
GCF_000253395.1	379751	381298	+
GCF_000253395.1	1731234	1732781	-
GCF_000576145.2	837280	838772	+
GCF_000576145.2	2050457	2051949	-
GCF_000576145.2	2620618	2622110	-
GCF_000224555.1	1194188	1195692	-
GCF_000224555.1	1469337	1470841	-
GCF_900560965.1	123161	124699	+
GCF_900560965.1	856919	858457	+
GCF_900560965.1	4755529	4757067	-
GCF_900560965.1	5832821	5834359	-
GCF_900560965.1	6179737	6181275	-
GCF_000240185.1	16189	17714	+
GCF_000240185.1	120633	122159	+
GCF_000240185.1	212502	214028	+
GCF_000240185.1	257631	259157	+
GCF_000240185.1	627272	628798	+
GCF_000240185.1	1002121	1003646	+
GCF_000240185.1	4032865	4034390	-
GCF_000240185.1	4844842	4846368	-
GCF_014217275.1	527546	529095	+
GCF_014217275.1	1387014	1388563	+
GCF_014217275.1	4942693	4944242	-
GCF_014217275.1	5361201	5362750	-
GCF_014217275.1	5858601	5860150	-
GCF_014217275.1	5903691	5905240	-
GCF_014217275.1	6007877	6009426	-
GCF_014217275.1	6138335	6139884	-
GCF_000286675.1	330432	331951	+
GCF_000286675.1	836025	837544	-
GCF_000412675.1	164025	165561	+
GCF_000412675.1	169470	171006	+
GCF_000412675.1	550069	551605	+
GCF_000412675.1	786637	788173	+
GCF_000412675.1	1264152	1265688	+
GCF_000412675.1	4078264	4079800	-
GCF_000412675.1	5272475	5274011	-
GCF_001644705.1	895561	897102	-
GCF_001644705.1	1034921	1036462	-
GCF_001644705.1	1622779	1624320	-
GCF_001644705.1	1864498	1866039	-
GCF_001644705.1	2076766	2078307	-
GCF_001644705.1	2401619	2403160	+
GCF_001644705.1	2448166	2449707	+
GCF_000092265.1	315684	317213	+
GCF_000092265.1	1444090	1445619	-
GCF_000092265.1	1682655	1684184	-
GCF_000092265.1	1827229	1828758	-
GCF_000723785.2	293796	295283	-
GCF_000723785.2	535307	536794	-
GCF_000723785.2	1007955	1009442	-
GCF_000723785.2	1278571	1280060	-
GCF_000723785.2	1433623	1435110	-
GCF_000505725.1	514	2049	-
GCF_000505725.1	474294	475828	+
GCF_000505725.1	1356859	1358393	-
GCF_000439735.1	494394	495937	+
GCF_000439735.1	1946916	1948459	-
GCF_000439735.1	2421581	2423124	-
GCF_000439735.1	2457459	2459002	-
GCF_000439735.1	2564506	2566049	-
GCF_000439735.1	2623646	2625189	-
GCF_000829215.1	29517	31058	+
GCF_000829215.1	201595	203137	+
GCF_000829215.1	278847	280389	+
GCF_000829215.1	612425	613967	+
GCF_000829215.1	2540078	2541620	-
GCF_000829215.1	2791744	2793286	-
GCF_000829215.1	2888991	2890533	-
GCF_016415705.1	444857	446396	+
GCF_016415705.1	1235011	1236550	+
GCF_016415705.1	4216142	4217681	-
GCF_016415705.1	4597004	4598543	-
GCF_016415705.1	4953255	4954794	-
GCF_016415705.1	4998178	4999717	-
GCF_016415705.1	5087381	5088920	-
GCF_016415705.1	5191370	5192909	-
GCF_016064815.1	18203	19740	+
GCF_016064815.1	525855	527392	+
GCF_016064815.1	561753	563290	+
GCF_016064815.1	3406486	3408023	-
GCF_016064815.1	3857284	3858821	-
GCF_016064815.1	4038278	4039815	-
GCF_008693605.1	1375918	1377459	-
GCF_008693605.1	1939105	1940646	-
GCF_008693605.1	2094466	2096007	-
GCF_008693605.1	2137377	2138918	-
GCF_008693605.1	2279368	2280909	-
GCF_008693605.1	2371731	2373272	-
GCF_008693605.1	2852107	2853648	+
GCF_008693605.1	3685691	3687232	+
GCF_002993925.1	36474	38022	+
GCF_002993925.1	61189	62737	+
GCF_002993925.1	121967	123516	+
GCF_002993925.1	127854	129403	+
GCF_002993925.1	192425	193974	+
GCF_002993925.1	682247	683796	+
GCF_002993925.1	1004691	1006240	+
GCF_002993925.1	3306836	3308385	-
GCF_001729805.1	243358	244897	+
GCF_001729805.1	395729	397268	+
GCF_001729805.1	878171	879710	+
GCF_001729805.1	3564274	3565815	-
GCF_001729805.1	4270858	4272399	-
GCF_001729805.1	4479925	4481466	-
GCF_001729805.1	4566468	4568007	-
GCF_001729805.1	4682421	4683960	-
GCF_001742145.1	263766	265308	+
GCF_001742145.1	2917427	2918969	-
GCF_001742145.1	3797571	3799113	-
GCF_001742145.1	3839240	3840782	-
GCF_001742145.1	4156834	4158376	+
GCF_001742145.1	4466687	4468229	+
GCF_001742145.1	4756775	4758317	+
GCF_004104525.2	515738	517277	+
GCF_004104525.2	1393520	1395059	+
GCF_004104525.2	4791067	4792606	-
GCF_004104525.2	5208248	5209787	-
GCF_004104525.2	5605360	5606899	-
GCF_004104525.2	5650088	5651627	-
GCF_004104525.2	5748985	5750524	-
GCF_004104525.2	5872862	5874401	-
GCF_006363895.1	842348	843889	-
