assembly_accession	start	end	orientation
GCF_000430425.1	2321283	2322835	-
GCF_000430425.1	2887700	2889252	-
GCF_000430425.1	2971706	2973258	+
GCF_000430425.1	3012987	3014539	+
GCF_000430425.1	3093907	3095459	+
GCF_000430425.1	3099151	3100703	+
GCF_000430425.1	3143833	3145385	+
GCF_000430425.1	3149078	3150630	+
GCF_000430425.1	3329580	3331132	+
GCF_000430425.1	132	1685	+
GCF_000430405.1	6330	7882	-
GCF_000430405.1	11758	13310	-
GCF_000430405.1	191774	193326	-
GCF_000430405.1	237407	238959	-
GCF_000430405.1	298457	300009	-
GCF_000430405.1	339892	341444	-
GCF_000430405.1	423881	425433	+
GCF_000430405.1	956711	958263	+
GCF_000430405.1	3244315	3245867	-
GCF_000430405.1	3355261	3356813	-
GCF_000430405.1	3360505	3362058	-
GCF_000430405.1	568631	570183	+
GCF_000568495.1	33632	35184	+
GCF_000568495.1	596594	598146	+
GCF_000568495.1	2942265	2943817	-
GCF_000568495.1	3067859	3069411	-
GCF_000568495.1	3250881	3252433	-
GCF_000568495.1	3296993	3298546	-
GCF_000568495.1	3395436	3396987	-
GCF_000568495.1	133200	134753	+
