assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_004119575.1	PRJNA224116	SAMN10790859			na		492670	492670	Bacillus velezensis	strain=SRCM103691		latest	Complete Genome	Major	Full	2019/01/30	ASM411957v1	Microbial Institute for Fermentation Industry	GCA_004119575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/575/GCF_004119575.1_ASM411957v1	./data/refseq/bacteria/GCF_004119575.1/GCF_004119575.1_ASM411957v1_assembly_stats.txt
GCF_004119735.1	PRJNA224116	SAMN10790881			na		492670	492670	Bacillus velezensis	strain=SRCM103788		latest	Complete Genome	Major	Full	2019/01/30	ASM411973v1	Chunlab	GCA_004119735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/735/GCF_004119735.1_ASM411973v1	./data/refseq/bacteria/GCF_004119735.1/GCF_004119735.1_ASM411973v1_assembly_stats.txt
GCF_004119855.1	PRJNA224116	SAMN10796307			na		492670	492670	Bacillus velezensis	strain=SRCM103616		latest	Complete Genome	Major	Full	2019/01/30	ASM411985v1	Chunlab	GCA_004119855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/855/GCF_004119855.1_ASM411985v1	./data/refseq/bacteria/GCF_004119855.1/GCF_004119855.1_ASM411985v1_assembly_stats.txt
GCF_004329055.1	PRJNA224116	SAMN10963365			na		492670	492670	Bacillus velezensis	strain=ANSB01E		latest	Complete Genome	Major	Full	2019/03/06	ASM432905v1	China Agricultural University	GCA_004329055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/055/GCF_004329055.1_ASM432905v1	./data/refseq/bacteria/GCF_004329055.1/GCF_004329055.1_ASM432905v1_assembly_stats.txt
GCF_004331895.1	PRJNA224116	SAMN11037194			na		492670	492670	Bacillus velezensis	strain=UTB96		latest	Chromosome	Major	Full	2019/03/07	ASM433189v1	University of Hohenheim	GCA_004331895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/331/895/GCF_004331895.1_ASM433189v1	./data/refseq/bacteria/GCF_004331895.1/GCF_004331895.1_ASM433189v1_assembly_stats.txt
GCF_004337655.1	PRJNA224116	SAMN10979503			na		492670	492670	Bacillus velezensis	strain=LB002		latest	Complete Genome	Major	Full	2019/03/11	ASM433765v1	Nanjing Normal University	GCA_004337655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/337/655/GCF_004337655.1_ASM433765v1	./data/refseq/bacteria/GCF_004337655.1/GCF_004337655.1_ASM433765v1_assembly_stats.txt
GCF_004799565.1	PRJNA224116	SAMN11397814			na		492670	492670	Bacillus velezensis		UFLA258	latest	Complete Genome	Major	Full	2019/04/18	ASM479956v1	Federal University of Lavras	GCA_004799565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/799/565/GCF_004799565.1_ASM479956v1	./data/refseq/bacteria/GCF_004799565.1/GCF_004799565.1_ASM479956v1_assembly_stats.txt
GCF_005696395.1	PRJNA224116	SAMN09917610			na		492670	492670	Bacillus velezensis	strain=P34		latest	Chromosome	Major	Full	2019/05/23	ASM569639v1	Federal University of Rio Grande do Sul	GCA_005696395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/696/395/GCF_005696395.1_ASM569639v1	./data/refseq/bacteria/GCF_005696395.1/GCF_005696395.1_ASM569639v1_assembly_stats.txt
GCF_006489235.1	PRJNA224116	SAMN12015793			na		492670	492670	Bacillus velezensis	strain=UCMB5044		latest	Complete Genome	Major	Full	2019/06/26	ASM648923v1	University of Pretoria	GCA_006489235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/489/235/GCF_006489235.1_ASM648923v1	./data/refseq/bacteria/GCF_006489235.1/GCF_006489235.1_ASM648923v1_assembly_stats.txt
GCF_006489255.1	PRJNA224116	SAMN12015780			na		492670	492670	Bacillus velezensis	strain=UCMB5007		latest	Complete Genome	Major	Full	2019/06/26	ASM648925v1	University of Pretoria	GCA_006489255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/489/255/GCF_006489255.1_ASM648925v1	./data/refseq/bacteria/GCF_006489255.1/GCF_006489255.1_ASM648925v1_assembly_stats.txt
GCF_006489275.1	PRJNA224116	SAMN12058370			na		492670	492670	Bacillus velezensis	strain=At1		latest	Complete Genome	Major	Full	2019/06/26	ASM648927v1	University of Pretoria	GCA_006489275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/489/275/GCF_006489275.1_ASM648927v1	./data/refseq/bacteria/GCF_006489275.1/GCF_006489275.1_ASM648927v1_assembly_stats.txt
GCF_006965525.1	PRJNA224116	SAMN08142170			na		492670	492670	Bacillus velezensis	strain=WRN014		latest	Complete Genome	Major	Full	2019/07/14	ASM696552v1	Chinese Academy of Agricultural Sciences	GCA_006965525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/965/525/GCF_006965525.1_ASM696552v1	./data/refseq/bacteria/GCF_006965525.1/GCF_006965525.1_ASM696552v1_assembly_stats.txt
GCF_006974185.1	PRJNA224116	SAMN07627062			na		492670	492670	Bacillus velezensis	strain=LG37		latest	Complete Genome	Major	Full	2019/07/15	ASM697418v1	huazhong agriculture university	GCA_006974185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/974/185/GCF_006974185.1_ASM697418v1	./data/refseq/bacteria/GCF_006974185.1/GCF_006974185.1_ASM697418v1_assembly_stats.txt
GCF_008244925.1	PRJNA224116	SAMN12625031			na		492670	492670	Bacillus velezensis	strain=ONU 553		latest	Complete Genome	Major	Full	2019/09/03	ASM824492v1	Odessa National after I.I. Mechnikov	GCA_008244925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/244/925/GCF_008244925.1_ASM824492v1	./data/refseq/bacteria/GCF_008244925.1/GCF_008244925.1_ASM824492v1_assembly_stats.txt
GCF_008367895.1	PRJNA224116	SAMN12671280			na		492670	492670	Bacillus velezensis	strain=SYP-B637		latest	Complete Genome	Major	Full	2019/09/10	ASM836789v1	Shenyang Pharmaceutical University	GCA_008367895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/367/895/GCF_008367895.1_ASM836789v1	./data/refseq/bacteria/GCF_008367895.1/GCF_008367895.1_ASM836789v1_assembly_stats.txt
GCF_008727675.1	PRJNA224116	SAMN12784817			na		492670	492670	Bacillus velezensis	strain=FJAT-46737		latest	Complete Genome	Major	Full	2019/09/29	ASM872767v1	Agricultural Bioresources Research Institute	GCA_008727675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/727/675/GCF_008727675.1_ASM872767v1	./data/refseq/bacteria/GCF_008727675.1/GCF_008727675.1_ASM872767v1_assembly_stats.txt
GCF_008802875.1	PRJNA224116	SAMN12838279			na		492670	492670	Bacillus velezensis	strain=LC1		latest	Complete Genome	Major	Full	2019/10/02	ASM880287v1	Leshan nomal university	GCA_008802875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/802/875/GCF_008802875.1_ASM880287v1	./data/refseq/bacteria/GCF_008802875.1/GCF_008802875.1_ASM880287v1_assembly_stats.txt
GCF_009362235.1	PRJNA224116	SAMN12990507			na		492670	492670	Bacillus velezensis	strain=FJAT-52631		latest	Complete Genome	Major	Full	2019/10/26	ASM936223v1	Agricultural Bioresources Research Institute	GCA_009362235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/362/235/GCF_009362235.1_ASM936223v1	./data/refseq/bacteria/GCF_009362235.1/GCF_009362235.1_ASM936223v1_assembly_stats.txt
GCF_009663035.1	PRJNA224116	SAMN13229277			na		492670	492670	Bacillus velezensis	strain=AL7		latest	Complete Genome	Major	Full	2019/11/14	ASM966303v1	China Agricultural University	GCA_009663035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/663/035/GCF_009663035.1_ASM966303v1	./data/refseq/bacteria/GCF_009663035.1/GCF_009663035.1_ASM966303v1_assembly_stats.txt
GCF_009664145.1	PRJNA224116	SAMN12116263			na		492670	492670	Bacillus velezensis	strain=BvL03		latest	Complete Genome	Major	Full	2019/11/15	ASM966414v1	Hunan Normal University	GCA_009664145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/145/GCF_009664145.1_ASM966414v1	./data/refseq/bacteria/GCF_009664145.1/GCF_009664145.1_ASM966414v1_assembly_stats.txt
GCF_009734085.1	PRJNA224116	SAMN13352014			na		492670	492670	Bacillus velezensis	strain=GA1		latest	Chromosome	Major	Full	2019/12/07	ASM973408v1	TERRA Teaching and Research Centre Microbial Processes and Interactions (MiPI) Gembloux Agro-Bio Tec	GCA_009734085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/734/085/GCF_009734085.1_ASM973408v1	./data/refseq/bacteria/GCF_009734085.1/GCF_009734085.1_ASM973408v1_assembly_stats.txt
GCF_009738165.1	PRJNA224116	SAMN13164714			na		492670	492670	Bacillus velezensis	strain=HN-Q-8		latest	Complete Genome	Major	Full	2019/12/10	ASM973816v1	Hebei Agricultural University	GCA_009738165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/165/GCF_009738165.1_ASM973816v1	./data/refseq/bacteria/GCF_009738165.1/GCF_009738165.1_ASM973816v1_assembly_stats.txt
GCF_009789615.1	PRJNA224116	SAMN13543270			na		492670	492670	Bacillus velezensis	strain=BA-26		latest	Complete Genome	Major	Full	2019/12/22	ASM978961v1	Hebei Academy of Science	GCA_009789615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/789/615/GCF_009789615.1_ASM978961v1	./data/refseq/bacteria/GCF_009789615.1/GCF_009789615.1_ASM978961v1_assembly_stats.txt
GCF_009834085.1	PRJNA224116	SAMN13675167			na		492670	492670	Bacillus velezensis	strain=FJAT-45028		latest	Complete Genome	Major	Full	2020/01/08	ASM983408v1	Agricultural Bioresources Research Institute	GCA_009834085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/834/085/GCF_009834085.1_ASM983408v1	./data/refseq/bacteria/GCF_009834085.1/GCF_009834085.1_ASM983408v1_assembly_stats.txt
GCF_009856975.1	PRJNA224116	SAMN13324593			na		492670	492670	Bacillus velezensis	strain=DH8043		latest	Complete Genome	Major	Full	2020/01/12	ASM985697v1	university of Shanghai for science and technology	GCA_009856975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/856/975/GCF_009856975.1_ASM985697v1	./data/refseq/bacteria/GCF_009856975.1/GCF_009856975.1_ASM985697v1_assembly_stats.txt
GCF_009913295.1	PRJNA224116	SAMN08707583			na		492670	492670	Bacillus velezensis	strain=SRCM102755		latest	Complete Genome	Major	Full	2020/01/22	ASM991329v1	Microbial Institute for Fermentation Industry	GCA_009913295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/295/GCF_009913295.1_ASM991329v1	./data/refseq/bacteria/GCF_009913295.1/GCF_009913295.1_ASM991329v1_assembly_stats.txt
GCF_009913315.1	PRJNA224116	SAMN08707584			na		492670	492670	Bacillus velezensis	strain=SRCM102741		latest	Complete Genome	Major	Full	2020/01/22	ASM991331v1	Microbial Institute for Fermentation Industry	GCA_009913315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/315/GCF_009913315.1_ASM991331v1	./data/refseq/bacteria/GCF_009913315.1/GCF_009913315.1_ASM991331v1_assembly_stats.txt
GCF_009913335.1	PRJNA224116	SAMN08707585			na		492670	492670	Bacillus velezensis	strain=SRCM102742		latest	Complete Genome	Major	Full	2020/01/22	ASM991333v1	Microbial Institute for Fermentation Industry	GCA_009913335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/335/GCF_009913335.1_ASM991333v1	./data/refseq/bacteria/GCF_009913335.1/GCF_009913335.1_ASM991333v1_assembly_stats.txt
GCF_009913355.1	PRJNA224116	SAMN08707586			na		492670	492670	Bacillus velezensis	strain=SRCM102743		latest	Complete Genome	Major	Full	2020/01/22	ASM991335v1	Microbial Institute for Fermentation Industry	GCA_009913355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/355/GCF_009913355.1_ASM991335v1	./data/refseq/bacteria/GCF_009913355.1/GCF_009913355.1_ASM991335v1_assembly_stats.txt
GCF_009913475.1	PRJNA224116	SAMN08707589			na		492670	492670	Bacillus velezensis	strain=SRCM102746		latest	Complete Genome	Major	Full	2020/01/22	ASM991347v1	Microbial Institute for Fermentation Industry	GCA_009913475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/475/GCF_009913475.1_ASM991347v1	./data/refseq/bacteria/GCF_009913475.1/GCF_009913475.1_ASM991347v1_assembly_stats.txt
GCF_009914135.1	PRJNA224116	SAMN08874437			na		492670	492670	Bacillus velezensis	strain=SRCM102752		latest	Complete Genome	Major	Full	2020/01/22	ASM991413v1	Microbial Institute for Fermentation Industry	GCA_009914135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/135/GCF_009914135.1_ASM991413v1	./data/refseq/bacteria/GCF_009914135.1/GCF_009914135.1_ASM991413v1_assembly_stats.txt
GCF_009914175.1	PRJNA224116	SAMN09759285			na		492670	492670	Bacillus velezensis	strain=SRCM101368		latest	Complete Genome	Major	Full	2020/01/22	ASM991417v1	Microbial Institute for Fermentation Industry	GCA_009914175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/175/GCF_009914175.1_ASM991417v1	./data/refseq/bacteria/GCF_009914175.1/GCF_009914175.1_ASM991417v1_assembly_stats.txt
GCF_009931675.1	PRJNA224116	SAMN13885683			na		492670	492670	Bacillus velezensis	strain=CACC 316		latest	Complete Genome	Major	Full	2020/01/27	ASM993167v1	Center for Industrialization of Agricultural and Livestock Microorganisms	GCA_009931675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/931/675/GCF_009931675.1_ASM993167v1	./data/refseq/bacteria/GCF_009931675.1/GCF_009931675.1_ASM993167v1_assembly_stats.txt
GCF_011032725.1	PRJNA224116	SAMN12394136			na		492670	492670	Bacillus velezensis	strain=LPL061		latest	Complete Genome	Major	Full	2020/02/27	ASM1103272v1	China Agricultural University	GCA_011032725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/032/725/GCF_011032725.1_ASM1103272v1	./data/refseq/bacteria/GCF_011032725.1/GCF_011032725.1_ASM1103272v1_assembly_stats.txt
GCF_011100445.1	PRJNA224116	SAMN14253886			na		492670	492670	Bacillus velezensis	strain=UB2017		latest	Complete Genome	Major	Full	2020/03/10	ASM1110044v1	Jiangxi Agricultural University	GCA_011100445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/100/445/GCF_011100445.1_ASM1110044v1	./data/refseq/bacteria/GCF_011100445.1/GCF_011100445.1_ASM1110044v1_assembly_stats.txt
GCF_011769925.1	PRJNA224116	SAMN14422846			na		492670	492670	Bacillus velezensis	strain=BIM B-1312D		latest	Complete Genome	Major	Full	2020/03/30	ASM1176992v1	Institute of Microbiology, Belarus National Academy of Sciences	GCA_011769925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/769/925/GCF_011769925.1_ASM1176992v1	./data/refseq/bacteria/GCF_011769925.1/GCF_011769925.1_ASM1176992v1_assembly_stats.txt
GCF_011784665.1	PRJNA224116	SAMN14377086			na		492670	492670	Bacillus velezensis	strain=S4		latest	Complete Genome	Major	Full	2020/03/31	ASM1178466v1	University of Delaware	GCA_011784665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/784/665/GCF_011784665.1_ASM1178466v1	./data/refseq/bacteria/GCF_011784665.1/GCF_011784665.1_ASM1178466v1_assembly_stats.txt
GCF_012226065.1	PRJNA224116	SAMN14433598			na		492670	492670	Bacillus velezensis	strain=Htq6		latest	Complete Genome	Major	Full	2020/04/09	ASM1222606v1	UNIVERSITY OF CALIFORNIA DAVIS	GCA_012226065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/226/065/GCF_012226065.1_ASM1222606v1	./data/refseq/bacteria/GCF_012226065.1/GCF_012226065.1_ASM1222606v1_assembly_stats.txt
GCF_012275165.1	PRJNA224116	SAMN14524442			na		492670	492670	Bacillus velezensis	strain=BY6		latest	Complete Genome	Major	Full	2020/04/13	ASM1227516v1	Northeast Forestry University	GCA_012275165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/165/GCF_012275165.1_ASM1227516v1	./data/refseq/bacteria/GCF_012275165.1/GCF_012275165.1_ASM1227516v1_assembly_stats.txt
GCF_012647845.1	PRJNA224116	SAMN14479760			na		492670	492670	Bacillus velezensis	strain=UCMB5140		latest	Complete Genome	Major	Full	2020/04/22	ASM1264784v1	University of Pretoria	GCA_012647845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/647/845/GCF_012647845.1_ASM1264784v1	./data/refseq/bacteria/GCF_012647845.1/GCF_012647845.1_ASM1264784v1_assembly_stats.txt
GCF_013122275.1	PRJNA224116	SAMN14897144			na		492670	492670	Bacillus velezensis	strain=EN01		latest	Complete Genome	Major	Full	2020/05/19	ASM1312227v1	Academia Sinica	GCA_013122275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/122/275/GCF_013122275.1_ASM1312227v1	./data/refseq/bacteria/GCF_013122275.1/GCF_013122275.1_ASM1312227v1_assembly_stats.txt
GCF_013201135.1	PRJNA224116	SAMN14912738			na		492670	492670	Bacillus velezensis	strain=A2		latest	Complete Genome	Major	Full	2020/05/31	ASM1320113v1	Shenyang Agricultural University	GCA_013201135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/201/135/GCF_013201135.1_ASM1320113v1	./data/refseq/bacteria/GCF_013201135.1/GCF_013201135.1_ASM1320113v1_assembly_stats.txt
GCF_013201465.1	PRJNA224116	SAMN14978898			na		492670	492670	Bacillus velezensis	strain=B268		latest	Complete Genome	Major	Full	2020/06/01	ASM1320146v1	Zhejiang Agriculture and Forestry University	GCA_013201465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/201/465/GCF_013201465.1_ASM1320146v1	./data/refseq/bacteria/GCF_013201465.1/GCF_013201465.1_ASM1320146v1_assembly_stats.txt
GCF_013348705.1	PRJNA224116	SAMN15205599			na		492670	492670	Bacillus velezensis	strain=KKLW		latest	Complete Genome	Major	Full	2020/06/17	ASM1334870v1	Qinghai University	GCA_013348705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/705/GCF_013348705.1_ASM1334870v1	./data/refseq/bacteria/GCF_013348705.1/GCF_013348705.1_ASM1334870v1_assembly_stats.txt
GCF_013367755.1	PRJNA224116	SAMN15237753			na		492670	492670	Bacillus velezensis	strain=WLYS23		latest	Complete Genome	Major	Full	2020/06/23	ASM1336775v1	Chinese Academy of Fishery Sciences	GCA_013367755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/367/755/GCF_013367755.1_ASM1336775v1	./data/refseq/bacteria/GCF_013367755.1/GCF_013367755.1_ASM1336775v1_assembly_stats.txt
GCF_013401395.2	PRJNA224116	SAMN13256649			na		492670	492670	Bacillus velezensis	strain=LABIM22		latest	Complete Genome	Major	Full	2020/09/16	ASM1340139v2	Universidade Estadual de Londrina - UEL	GCA_013401395.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/401/395/GCF_013401395.2_ASM1340139v2	./data/refseq/bacteria/GCF_013401395.2/GCF_013401395.2_ASM1340139v2_assembly_stats.txt
GCF_013694265.1	PRJNA224116	SAMN15484393			na		492670	492670	Bacillus velezensis	strain=BIOMA BV10		latest	Complete Genome	Major	Full	2020/07/26	ASM1369426v1	Universidade Estadual de Londrina - UEL	GCA_013694265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/694/265/GCF_013694265.1_ASM1369426v1	./data/refseq/bacteria/GCF_013694265.1/GCF_013694265.1_ASM1369426v1_assembly_stats.txt
GCF_013701805.1	PRJNA224116	SAMN15293208			na		492670	492670	Bacillus velezensis	strain=K01		latest	Complete Genome	Major	Full	2020/07/27	ASM1370180v1	China Agricultural University	GCA_013701805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/701/805/GCF_013701805.1_ASM1370180v1	./data/refseq/bacteria/GCF_013701805.1/GCF_013701805.1_ASM1370180v1_assembly_stats.txt
GCF_013875015.1	PRJNA224116	SAMN15595192			na		492670	492670	Bacillus velezensis	strain=MV2		latest	Complete Genome	Major	Full	2020/07/29	ASM1387501v1	Pusan National University	GCA_013875015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/875/015/GCF_013875015.1_ASM1387501v1	./data/refseq/bacteria/GCF_013875015.1/GCF_013875015.1_ASM1387501v1_assembly_stats.txt
GCF_014048285.1	PRJNA224116	SAMN15636460			na		492670	492670	Bacillus velezensis	strain=JSRB 166		latest	Complete Genome	Major	Full	2020/08/03	ASM1404828v1	Microbial Institute for Fermentation Industry	GCA_014048285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/048/285/GCF_014048285.1_ASM1404828v1	./data/refseq/bacteria/GCF_014048285.1/GCF_014048285.1_ASM1404828v1_assembly_stats.txt
GCF_014048385.1	PRJNA224116	SAMN15636462			na		492670	492670	Bacillus velezensis	strain=JSRB 08		latest	Complete Genome	Major	Full	2020/08/03	ASM1404838v1	Microbial Institute for Fermentation Industry	GCA_014048385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/048/385/GCF_014048385.1_ASM1404838v1	./data/refseq/bacteria/GCF_014048385.1/GCF_014048385.1_ASM1404838v1_assembly_stats.txt
GCF_014117505.1	PRJNA224116	SAMN15691426			na		492670	492670	Bacillus velezensis	strain=Pm9		latest	Complete Genome	Major	Full	2020/08/09	ASM1411750v1	Henan University of Science and Technology	GCA_014117505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/117/505/GCF_014117505.1_ASM1411750v1	./data/refseq/bacteria/GCF_014117505.1/GCF_014117505.1_ASM1411750v1_assembly_stats.txt
GCF_014180705.2	PRJNA224116	SAMN15395675			na		492670	492670	Bacillus velezensis	strain=NST6		latest	Complete Genome	Major	Full	2020/11/05	ASM1418070v2	Korea Institute of Science and Technology	GCA_014180705.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/180/705/GCF_014180705.2_ASM1418070v2	./data/refseq/bacteria/GCF_014180705.2/GCF_014180705.2_ASM1418070v2_assembly_stats.txt
GCF_014211995.1	PRJNA224116	SAMN15755127			na		492670	492670	Bacillus velezensis	strain=HAB-2		latest	Complete Genome	Major	Full	2020/08/16	ASM1421199v1	Hainan University	GCA_014211995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/211/995/GCF_014211995.1_ASM1421199v1	./data/refseq/bacteria/GCF_014211995.1/GCF_014211995.1_ASM1421199v1_assembly_stats.txt
GCF_014358035.1	PRJNA224116	SAMN15166088			na		492670	492670	Bacillus velezensis	strain=YB-130		latest	Complete Genome	Major	Full	2020/09/01	ASM1435803v1	Henan Academy of Agricultural Sciences	GCA_014358035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/358/035/GCF_014358035.1_ASM1435803v1	./data/refseq/bacteria/GCF_014358035.1/GCF_014358035.1_ASM1435803v1_assembly_stats.txt
GCF_014495825.1	PRJNA224116	SAMN15947555			na		492670	492670	Bacillus velezensis	strain=CLA178		latest	Complete Genome	Major	Full	2020/09/09	ASM1449582v1	Chinese Academy of Forestry	GCA_014495825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/495/825/GCF_014495825.1_ASM1449582v1	./data/refseq/bacteria/GCF_014495825.1/GCF_014495825.1_ASM1449582v1_assembly_stats.txt
GCF_014622705.1	PRJNA224116	SAMN15944840			na		492670	492670	Bacillus velezensis	strain=ZF145		latest	Complete Genome	Major	Full	2020/09/14	ASM1462270v1	Chinese Academy of Agricultural Sciences	GCA_014622705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/622/705/GCF_014622705.1_ASM1462270v1	./data/refseq/bacteria/GCF_014622705.1/GCF_014622705.1_ASM1462270v1_assembly_stats.txt
GCF_014706595.1	PRJNA224116	SAMN13111910			na		492670	492670	Bacillus velezensis	strain=AK-0		latest	Complete Genome	Major	Full	2020/09/23	ASM1470659v1	Andong national university	GCA_014706595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/706/595/GCF_014706595.1_ASM1470659v1	./data/refseq/bacteria/GCF_014706595.1/GCF_014706595.1_ASM1470659v1_assembly_stats.txt
GCF_014764325.1	PRJNA224116	SAMN16177883			na		492670	492670	Bacillus velezensis	strain=Y4_39		latest	Complete Genome	Major	Full	2020/09/27	ASM1476432v1	Hunan Agricultural University	GCA_014764325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/764/325/GCF_014764325.1_ASM1476432v1	./data/refseq/bacteria/GCF_014764325.1/GCF_014764325.1_ASM1476432v1_assembly_stats.txt
GCF_014841075.1	PRJNA224116	SAMN16261144			na		492670	492670	Bacillus velezensis	strain=BSC16a		latest	Complete Genome	Major	Full	2020/10/04	ASM1484107v1	Lanzhou Veterinary Research Institute	GCA_014841075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/841/075/GCF_014841075.1_ASM1484107v1	./data/refseq/bacteria/GCF_014841075.1/GCF_014841075.1_ASM1484107v1_assembly_stats.txt
GCF_014961825.1	PRJNA224116	SAMN16425416			na		492670	492670	Bacillus velezensis	strain=GY65		latest	Complete Genome	Major	Full	2020/10/27	ASM1496182v1	Chinese Academy of Fishery Sciences	GCA_014961825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/961/825/GCF_014961825.1_ASM1496182v1	./data/refseq/bacteria/GCF_014961825.1/GCF_014961825.1_ASM1496182v1_assembly_stats.txt
GCF_015239615.1	PRJNA224116	SAMN15336677			na		492670	492670	Bacillus velezensis	strain=LF01		latest	Complete Genome	Major	Full	2020/11/05	ASM1523961v1	Chinese Academy of Fishery Sciences	GCA_015239615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/239/615/GCF_015239615.1_ASM1523961v1	./data/refseq/bacteria/GCF_015239615.1/GCF_015239615.1_ASM1523961v1_assembly_stats.txt
GCF_015277495.1	PRJNA224116	SAMN16450587			na		492670	492670	Bacillus velezensis	strain=KMU01		latest	Complete Genome	Major	Full	2020/11/07	ASM1527749v1	Dongduk Women's University	GCA_015277495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/277/495/GCF_015277495.1_ASM1527749v1	./data/refseq/bacteria/GCF_015277495.1/GCF_015277495.1_ASM1527749v1_assembly_stats.txt
