assembly_accession	start	end	orientation
GCF_000292705.1	5046809	5048360	+
GCF_000292705.1	5066326	5067877	+
GCF_000292705.1	5119371	5120922	+
GCF_000292705.1	5125081	5126632	+
GCF_000292705.1	5188280	5189831	+
GCF_000292705.1	5279197	5280748	+
GCF_000292705.1	5324283	5325834	+
GCF_000292705.1	5331542	5333093	+
GCF_000292705.1	5339056	5340607	+
GCF_000292705.1	5349470	5351021	+
GCF_000292705.1	5356581	5358132	+
GCF_000292455.1	3400881	3402432	-
GCF_000292455.1	3611876	3613428	-
GCF_000292455.1	3829101	3830652	-
GCF_000292455.1	3836211	3837762	-
GCF_000292455.1	3845914	3847465	-
GCF_000292455.1	3853170	3854721	-
GCF_000292455.1	3891343	3892894	-
GCF_000292455.1	3982428	3983979	-
GCF_000292455.1	4045627	4047178	-
GCF_000292455.1	4098903	4100454	-
GCF_000292455.1	4118646	4120197	-
GCF_000292455.1	4786893	4788444	+
GCF_000342025.1	55107	56661	-
GCF_000342025.1	93882	95477	-
GCF_000342025.1	190033	191587	-
GCF_000342025.1	258944	260498	-
GCF_000342025.1	312220	313774	-
GCF_000342025.1	331961	333358	-
GCF_000342025.1	491687	493195	+
GCF_000342025.1	718751	720305	+
GCF_000342025.1	942426	943980	+
GCF_000342025.1	5146800	5148354	-
GCF_000341665.1	9192	10743	+
GCF_000341665.1	28710	30262	+
GCF_000341665.1	81990	83541	+
GCF_000341665.1	90804	92354	+
GCF_000341665.1	154189	155740	+
GCF_000341665.1	247175	248726	+
GCF_000341665.1	270293	271843	+
GCF_000341665.1	277702	279253	+
GCF_000341665.1	293294	294843	+
GCF_000341665.1	300636	302187	+
GCF_000341665.1	520704	522256	+
GCF_000341665.1	779415	780966	+
GCF_000341665.1	4864127	4865678	-
GCF_003546665.1	1014102	1015653	-
GCF_003546665.1	1632134	1633685	+
GCF_003546665.1	1651932	1653483	+
GCF_003546665.1	1705286	1706837	+
GCF_003546665.1	1710999	1712550	+
GCF_003546665.1	1774069	1775620	+
GCF_003546665.1	1884828	1886379	+
GCF_003546665.1	1907266	1908817	+
GCF_003546665.1	1914458	1916009	+
GCF_003546665.1	1929208	1930759	+
GCF_003546665.1	1939391	1940942	+
GCF_003546665.1	1946590	1948141	+
GCF_003546665.1	2204998	2206549	+
GCF_003546665.1	2455472	2457023	+
GCF_001721165.1	8946	10497	+
GCF_001721165.1	28690	30241	+
GCF_001721165.1	81976	83527	+
GCF_001721165.1	87686	89237	+
GCF_001721165.1	150864	152415	+
GCF_001721165.1	243885	245436	+
GCF_001721165.1	266997	268548	+
GCF_001721165.1	274230	275781	+
GCF_001721165.1	286668	288219	+
GCF_001721165.1	304984	306535	+
GCF_001721165.1	312112	313663	+
GCF_001721165.1	618047	619598	+
GCF_001721165.1	890102	891653	+
GCF_001721165.1	4982366	4983917	-
GCF_000835025.1	3124311	3125862	-
GCF_000835025.1	3334748	3336298	-
GCF_000835025.1	3554324	3555875	-
GCF_000835025.1	3561486	3563037	-
GCF_000835025.1	3571899	3573450	-
GCF_000835025.1	3579208	3580759	-
GCF_000835025.1	3624349	3625900	-
GCF_000835025.1	3715567	3717118	-
GCF_000835025.1	3778989	3780540	-
GCF_000835025.1	3784699	3786250	-
GCF_000835025.1	3837967	3839518	-
GCF_000835025.1	3857708	3859259	-
GCF_000835025.1	4469776	4471326	+
